"","EVENT_DATE","EVENT_TYPE","JULIAN_DAY","DOY","WOY","AREA","ID","WEEK","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY"
"1","10/07/2020",1,2459040.5,192,28,1.3,"1",1,0.215019493505432,0.327642171856848,0.383961402957296,0.418284799385922,0.441242443844076,0.383961402957296,0.35913603150087,0.0201243831901768,0.043162509168848,0.00607486198177607,0.0779414009482513,0.217024731889266,-0.717854293390196,-0.61871259078849,-1.02657900321517,-0.45792741573404,0.865195089222653,0.0287012819826875,2.68439249940633
"2","10/07/2020",1,2459040.5,192,28,1.3,"1",2,0.247162301671268,0.274973754299231,0.305517064577689,0.33493443207169,0.402430948248095,0.305517064577689,0.307163129755792,0.00900768766273997,0.0189244495422577,0.00154163030356008,0.0392636002368616,0.127826540470785,0.435179731610147,0.415432802195917,-0.439410282198658,-0.216614091900064,0.944372203894106,0.315606847039324,2.93679865149465
"3","10/07/2020",1,2459040.5,192,28,1.3,"1",3,0.194578940723297,0.226383980892091,0.273027865177396,0.302594787692139,0.418018163113393,0.273027865177396,0.271051722562528,0.0144370760412513,0.0307718991673371,0.00333486663393398,0.0577483041650054,0.213052710453384,0.77347716270816,0.685332823874912,0.187670447414818,0.086026284164541,0.92872090377684,0.232656098407544,2.75210755721913
"4","10/07/2020",1,2459040.5,192,28,1.3,"1",4,0.243012989729247,0.287445968191299,0.305943097844281,0.331322044045786,0.378952267211531,0.305943097844281,0.30809674057088,0.0100762451945889,0.0212590190776117,0.00182755290998656,0.042749887835953,0.138754755265313,-0.0159177484775293,-0.0148409514050736,-1.09197785070822,-0.526104752749534,0.927121199700231,0.172781578091257,2.88121320090473
"5","10/07/2020",1,2459040.5,192,28,1.3,"1",5,0.141028569642459,0.229775529656723,0.267503120222751,0.288465518219979,0.392625592266886,0.267503120222751,0.263076017995555,0.0162371901699204,0.0344213054856775,0.00448198785844071,0.0669476501338226,0.254480247359354,0.248369128206865,0.225893856560179,-0.482730772313189,-0.227018322444231,0.96220211965038,0.67317522462124,2.80254564620781
"6","10/07/2020",1,2459040.5,192,28,1.3,"1",6,0.126714989851333,0.23201725870776,0.289186430465781,0.317993367757927,0.388607304448336,0.289186430465781,0.276545314427513,0.0146452092380571,0.0307684428721758,0.00407516091890297,0.0638369870756991,0.230837348330599,-0.294844709190712,-0.281465690735496,-0.436317741447144,-0.215089576125874,0.965031519048322,0.674534324219298,2.91781815191749
"7","10/07/2020",1,2459040.5,192,28,1.3,"1",7,0.244225929168492,0.305871388706188,0.332632962230933,0.347735169875322,0.503516157152542,0.332632962230933,0.337722293969539,0.0138728339234765,0.0292691211204453,0.00346419937923051,0.0588574496493902,0.174277655637087,1.17815185211463,1.09845273718917,1.46541252727124,0.706022100023445,0.8782989075992,0.0244424850356428,2.87678365182974
"8","10/07/2020",1,2459040.5,192,28,1.3,"1",8,0.186114702223019,0.225946919800685,0.244894500563453,0.256032165164785,0.314926844606972,0.244894500563453,0.241928518391578,0.00851647485543017,0.018054120176711,0.00123301584737396,0.0351143253868555,0.145143390371285,0.108105607925224,0.0983229794552885,-0.626920708525228,-0.294827874496074,0.941918590925741,0.341647234595827,2.82326931885721
"9","10/07/2020",1,2459040.5,192,28,1.3,"1",9,0.235811308686101,0.370745516313536,0.384777073287104,0.413155214536188,0.470820723470128,0.384777073287104,0.381808620734377,0.0135861794172823,0.0286643329778207,0.00332251688085455,0.0576412775782646,0.150969031205729,-0.88354982339305,-0.823779821087673,0.615373193161586,0.296481070039097,0.901635313098093,0.0613572178427355,2.87891081623484
"10","10/07/2020",1,2459040.5,192,28,1.3,"1",10,0.284084163646714,0.330925238863398,0.367185974914264,0.407547931926891,0.472227146080018,0.367185974914264,0.370485566930877,0.0125489208705025,0.0267473916866981,0.00251960664022612,0.0501956834820099,0.135486205030425,0.313827241784392,0.278063943178271,-0.825878069430775,-0.378574370471207,0.968747620738847,0.817935317000095,2.76405517320607
"11","10/07/2020",1,2459040.5,192,28,1.3,"1",11,0.258455742507468,0.311477106374951,0.389908336125738,0.453070910517833,0.484194042971065,0.389908336125738,0.380675862617792,0.0182448563312056,0.0386773676200533,0.00565887130328768,0.0752254697777799,0.197610295700067,-0.0635377221628864,-0.057788104343102,-1.50542732672085,-0.707971411551408,0.928544879278309,0.205764437538114,2.81455332544965
"12","10/07/2020",1,2459040.5,192,28,1.3,"1",12,0.217171965370822,0.240569770254002,0.278648483408513,0.319628248803324,0.399379117518297,0.278648483408513,0.286299056249771,0.0118078498457281,0.0250315234603679,0.00237023040564744,0.0486850121253702,0.170049502653256,0.520164911071159,0.473094456857296,-0.627279168321582,-0.294996450742503,0.938537883324714,0.301256145733283,2.81988536835471
"13","10/07/2020",1,2459040.5,192,28,1.3,"1",13,0.202883714377175,0.259755750129039,0.294594494645112,0.367247466070871,0.459803605821891,0.294594494645112,0.316754913186096,0.0189555057148315,0.0401838770142901,0.00610829034738518,0.0781555522492496,0.246738247761078,0.4305151138883,0.391557195879326,-1.2499336433467,-0.587818003645054,0.929859440469527,0.216467792981573,2.80514245499327
