"","EVENT_DATE","EVENT_TYPE","JULIAN_DAY","DOY","WOY","AREA","ID","WEEK","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY"
"1","10/07/2020",1,2459040.5,192,28,1.3,"1",1,0.686406701029644,1.53391378257113,2.02109822937289,3.04527467660746,11.6333047249965,2.02109822937289,2.76998980624185,0.211653203992396,0.420128289408368,4.34531663974393,2.08454230941565,0.752545119378552,2.02892350222959,4.1410779812977,4.00236272540693,4.12334376731693,0.746894895177301,1.23176982098285e-11,4.35657336958025
"2","10/07/2020",1,2459040.5,192,28,1.3,"1",2,0.212579838300873,0.629355626351763,0.921278663751951,1.26035291525563,4.35529254030902,0.921278663751951,1.10740087563089,0.071970286487398,0.142859889573262,0.50243304729658,0.708825117568911,0.640079968480332,1.65828424681582,3.38459501981006,3.71836078628468,3.83075718635766,0.858379077198034,3.53127549205349e-08,4.39886986464672
"3","10/07/2020",1,2459040.5,192,28,1.3,"1",3,0.0994567081627273,0.552393389636255,1.00078746241425,1.60363596076148,4.57132405936384,1.00078746241425,1.20977463522042,0.0915355760391235,0.181746031990443,0.795982359677346,0.89217843488696,0.737474905583888,1.47872514130724,2.98776362216542,2.26345514984628,2.30884642529033,0.867407266797964,1.00003797824759e-07,4.31601417521508
"4","10/07/2020",1,2459040.5,192,28,1.3,"1",4,0.266491242180238,0.819328961484743,1.27348710750617,1.68875561901615,2.91677295905481,1.27348710750617,1.33127958298972,0.0665522651407435,0.132105202200659,0.429632787550291,0.655463795758614,0.492356229400443,0.647358825660006,1.32127375723801,-0.295620926134336,-0.304556779805743,0.946909576338792,0.000648519974850837,4.45657197822379
"5","10/07/2020",1,2459040.5,192,28,1.3,"1",5,0.369826302847217,0.69906389609134,1.03605396434309,1.51933744952108,11.9126699967426,1.03605396434309,1.37414723594859,0.140839907328201,0.279528229590342,1.9439161906292,1.39424394946838,1.01462486187364,4.99111289572386,10.2378029973613,32.0905519982476,33.2225923524717,0.525623229406107,2.97713701637566e-16,4.29895252199286
"6","10/07/2020",1,2459040.5,192,28,1.3,"1",6,0.249151471473877,0.679433679353413,1.03887974910845,1.58285654918332,9.1502752669305,1.03887974910845,1.41222755727066,0.137248931615238,0.272473579219209,1.80837784603434,1.3447594007979,0.952225718776404,3.29340500402792,6.68820370737634,13.5181524999209,13.8581796949311,0.649557123134934,8.35077679396847e-14,4.26582026333045
"7","10/07/2020",1,2459040.5,192,28,1.3,"1",7,0.232814095074899,0.927631783701695,1.47251562315504,2.32040245305963,16.4382863068329,1.47251562315504,1.96914784506302,0.197995843165395,0.393071446334018,3.76342597543448,1.93995514778937,0.985174959134308,4.64119136422512,9.4252705788961,30.0549231673066,30.8109060000853,0.591021145105356,6.06108246998109e-15,4.27117353602773
"8","10/07/2020",1,2459040.5,192,28,1.3,"1",8,0.546120853762183,0.93829143488358,1.25282150761649,1.66308252265974,2.8142525461411,1.25282150761649,1.36119031263927,0.0535510248915554,0.106283960737082,0.281035802159727,0.530128099764318,0.389459207020382,0.821265327581308,1.68458474252192,0.111030997921183,0.11494777598793,0.937520987738579,0.000160209260591269,4.51339738917505
"9","10/07/2020",1,2459040.5,192,28,1.3,"1",9,0.272032347993244,0.62354295705927,0.916889765148019,1.43178631345492,4.91599930258978,0.916889765148019,1.14906436332265,0.0797195786393286,0.158200909296877,0.629165910624777,0.793199792375652,0.690300576446412,1.99460994928343,4.11156990006303,5.2099810327886,5.41994765115096,0.813042475119875,7.28341886854914e-10,4.40087026818212
"10","10/07/2020",1,2459040.5,192,28,1.3,"1",10,0.270125727514296,0.643927155449043,1.10614195100135,1.65447612593187,5.10967178352757,1.10614195100135,1.32744802803682,0.0885519268367474,0.175751062359107,0.768461487157065,0.876619351347588,0.660379414359471,1.43909357580261,2.95187803434741,2.54870113002673,2.63861022633034,0.869379135796454,8.36728220169271e-08,4.3941094724218
"11","10/07/2020",1,2459040.5,192,28,1.3,"1",11,0.557743808638118,1.23713194313972,1.81940688998678,2.5965226345736,12.6608958262128,1.81940688998678,2.4164811564851,0.212303396108286,0.421309180058516,4.46220046791207,2.11239211982815,0.87416039399237,2.83524962120387,5.84441434571952,9.27971548454913,9.65369582486003,0.672580457400577,1.53270038843734e-13,4.33071515569967
"12","10/07/2020",1,2459040.5,192,28,1.3,"1",12,0.241233295710884,0.466901635863011,0.708184744985365,1.12959288955084,5.63078666444772,0.708184744985365,0.900375248186112,0.0733906765269969,0.145679341518108,0.522460565905758,0.722814337092007,0.802792323032184,3.47901820604495,7.10075351473569,17.8088906977166,18.3472072621285,0.682976115454678,3.63645860844759e-13,4.35119918565978
"13","10/07/2020",1,2459040.5,192,28,1.3,"1",13,0.233547781875426,0.54557836352021,0.960644048192432,1.56468608275506,4.53812239553929,0.960644048192432,1.15872739644872,0.0819467176800761,0.162662948975711,0.651380660238195,0.807081569755,0.696524111045056,1.35523409537424,2.76606292237781,2.00569034611181,2.06631716193764,0.869869229190928,9.84819827260549e-08,4.3609629735725
"14","10/07/2020",1,2459040.5,192,28,1.3,"1",14,0.279321542473183,0.672998358822252,0.896125100128884,1.18472618310279,3.17567880725714,0.896125100128884,1.0255019985648,0.0547593098053103,0.108668068139986,0.296859619025042,0.544848253209131,0.531299065210652,1.74214077025793,3.59114500318143,3.5686073315296,3.71242520897461,0.843850605610044,8.02943412787207e-09,4.47537143988099
