"","EVENT_DATE","EVENT_TYPE","JULIAN_DAY","DOY","WOY","AREA","ID","WEEK","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY"
"1","10/07/2020",1,2459040.5,192,28,1.3,"1",1,0.240069821650488,0.265890196275921,0.293819041922853,0.389516748667358,0.457895019072046,0.293819041922853,0.320340624144131,0.0187579130618966,0.0402317222282754,0.00527788953656509,0.0726490848983323,0.226786986797045,0.603438977840211,0.520098990561215,-1.32078600628472,-0.589164711825763,0.858090917028423,0.0226527463820808,2.68489769129355
"2","10/07/2020",1,2459040.5,192,28,1.3,"1",2,0.198573427807581,0.30561878529066,0.376138772977605,0.459139656452928,0.53569990528519,0.376138772977605,0.376714143943855,0.0233832911721872,0.0491264717970219,0.0103887878148225,0.101925403186951,0.270564312026845,-0.198901303206566,-0.189875859902287,-1.31005655222916,-0.645812630917348,0.954753946613334,0.47404834719322,2.90823651086216
"3","10/07/2020",1,2459040.5,192,28,1.3,"1",3,0.252299231193448,0.3030528681514,0.324637874081748,0.367353477847501,0.446764532923345,0.324637874081748,0.340996100086126,0.0144631201799005,0.0308274109348252,0.0033469095254119,0.0578524807196018,0.169657308998519,0.468649265237689,0.415242672747705,-0.920929559273961,-0.422145036967456,0.94117822522928,0.363697489607461,2.759343689352
"4","10/07/2020",1,2459040.5,192,28,1.3,"1",4,0.308281386449786,0.331476603810675,0.363797054990353,0.392203109512001,0.533747248621395,0.363797054990353,0.372518101861801,0.0145516116441034,0.0307012169293101,0.00381148922593452,0.061737259624432,0.165729556002451,1.22717370365891,1.14415837938991,0.780051007754353,0.375821306540662,0.853555821699764,0.00964075246350724,2.87813597894467
"5","10/07/2020",1,2459040.5,192,28,1.3,"1",5,0.239278178557137,0.278525141973138,0.326215676286111,0.35867378476208,0.427267973604354,0.326215676286111,0.324428744419415,0.0129784215666956,0.0275130246547653,0.00286347024816876,0.05351140297328,0.164940387970375,0.202340495540936,0.184030419585684,-0.995573703720713,-0.468197772031885,0.975216620206737,0.901541652186138,2.82044232222233
"6","10/07/2020",1,2459040.5,192,28,1.3,"1",6,0.122419932801163,0.218109455328943,0.265084754223397,0.326913946876869,0.375987807228055,0.265084754223397,0.268441488165456,0.0174471023531526,0.0366550018720796,0.0057836262299063,0.076050156015003,0.28330254214702,-0.199474326664729,-0.190422881566344,-1.26381305226742,-0.623016182685931,0.953401885265458,0.450562192120052,2.90453016007885
"7","10/07/2020",1,2459040.5,192,28,1.3,"1",7,0.219574090682544,0.252577334994525,0.298107076547876,0.324640211240722,0.396949080854535,0.298107076547876,0.2983156428002,0.0127159769948578,0.026828366351121,0.00291052927680754,0.0539493213748564,0.180846437915391,0.268091125916579,0.249955411563143,-1.22242346510166,-0.58895223419177,0.944200015317205,0.341360366846237,2.87504064536241
"8","10/07/2020",1,2459040.5,192,28,1.3,"1",8,0.318811151976663,0.343628760797434,0.378532255053388,0.426704787373025,0.487731661917354,0.378532255053388,0.386058360417444,0.0122470522980896,0.02596259106656,0.00254983492986641,0.050495890227487,0.130798592660669,0.429290242317595,0.390443164659363,-1.0255704399186,-0.482304618168529,0.946447123189807,0.402804427216752,2.82527756159538
"9","10/07/2020",1,2459040.5,192,28,1.3,"1",9,0.247783539743996,0.297058992783511,0.320921619357191,0.378197819268945,0.479733022904671,0.320921619357191,0.334788557907571,0.0141291647230922,0.029809931834553,0.00359339932390094,0.0599449691292016,0.179053219452474,0.627163052875654,0.584736993672482,-0.309170789224646,-0.148955605204736,0.951970563537748,0.456762429439479,2.87563037615246
"10","10/07/2020",1,2459040.5,192,28,1.3,"1",10,0.312101558106386,0.334477466550085,0.361552932720509,0.427248613327469,0.498196684841244,0.361552932720509,0.38081530727435,0.0142074957300248,0.0302825603173038,0.00322964695869877,0.0568299829200992,0.14923240173,0.547853162189537,0.48542060815029,-1.097519956433,-0.503092335255471,0.917743891867561,0.155142853308136,2.76238170888497
"11","10/07/2020",1,2459040.5,192,28,1.3,"1",11,0.337902281302038,0.427200257625193,0.458779239496742,0.500733540564613,0.539840636040928,0.458779239496742,0.462743413398367,0.0124968109477081,0.0264920557514125,0.00265489482566685,0.0515256715207755,0.111348254840352,-0.649236516188392,-0.590486190938111,-0.261009697580895,-0.122747475580545,0.947120344051268,0.412597912701715,2.82718938271062
"12","10/07/2020",1,2459040.5,192,28,1.3,"1",12,0.235604822088953,0.313386587447955,0.362067948773917,0.406312503632071,0.440785927575735,0.362067948773917,0.355986539169127,0.0138741502179144,0.0294118845691484,0.0032723647525773,0.0572045868141472,0.160693117632096,-0.193384290579748,-0.175884674204876,-1.03923113306992,-0.488728960308098,0.935833588503744,0.272039361047465,2.82080546881083
"13","10/07/2020",1,2459040.5,192,28,1.3,"1",13,0.245122598856882,0.341187682258827,0.361961839161126,0.427404553004012,0.496890237313899,0.361961839161126,0.37813798816623,0.0161462838789965,0.0342285927578154,0.00443194221271942,0.0665728338943102,0.176054339890984,-0.0685453690355696,-0.0623426022089549,-0.907395376765731,-0.4267293241736,0.983046260786099,0.97969707556823,2.81838407011589
