"","EVENT_DATE","EVENT_TYPE","JULIAN_DAY","DOY","WOY","AREA","ID","WEEK","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY"
"1","10/07/2020",1,2459040.5,192,28,1.3,"1",1,0.235818534952114,0.298141065009526,0.328619075266266,0.398549520074221,0.441516818010007,0.328619075266266,0.339738327822501,0.0171298422485558,0.0367398576208345,0.00440147243190612,0.0663435937518169,0.195278507953565,0.150469104363639,0.129688058219702,-1.36800421259414,-0.610227397817926,0.935578254147024,0.330006902600872,2.69024161035599
"2","10/07/2020",1,2459040.5,192,28,1.3,"1",2,0.235301264371732,0.298867700163194,0.334654579361554,0.385607550278848,0.441388548792974,0.334654579361554,0.341938636849824,0.013678904229341,0.028738311381769,0.0035551359973942,0.0596249611940687,0.174373278619156,-0.0207897116596442,-0.0198463474841891,-1.27007863155249,-0.626104896860468,0.970834830580523,0.793030800431206,2.92987897027968
"3","10/07/2020",1,2459040.5,192,28,1.3,"1",3,0.226251668294136,0.269166618754014,0.301814334859959,0.331737531607395,0.390884132675707,0.301814334859959,0.306023911324327,0.0124894869421376,0.026620711267094,0.00249579654524523,0.0499579477685506,0.163248510720473,0.240732711896304,0.213299160204435,-1.05889693642658,-0.485387923398763,0.955960043412837,0.589495790151144,2.76015912181451
"4","10/07/2020",1,2459040.5,192,28,1.3,"1",4,0.279702985539136,0.317608049620624,0.340418976218518,0.359615133257842,0.427623019307857,0.340418976218518,0.34030742121634,0.00762749510092198,0.0160926079837725,0.0010472162672626,0.0323607210559746,0.0950926104999698,0.685931671380794,0.639530057692141,0.88025033462844,0.4240964085096,0.949053897811625,0.410368743930577,2.88617555804533
"5","10/07/2020",1,2459040.5,192,28,1.3,"1",5,0.190153374099798,0.268526750346319,0.296718152179537,0.333339351998839,0.364274676650676,0.296718152179537,0.293752381207485,0.0111556772588682,0.0236489793374767,0.0021156352967685,0.0459960356636145,0.156580979784897,-0.436231344308248,-0.396756156570903,-0.562589670528011,-0.264574314613737,0.965316873977506,0.732434917130722,2.8212543124513
"6","10/07/2020",1,2459040.5,192,28,1.3,"1",6,0.19444440887866,0.234369507184412,0.256055201205979,0.329866141893301,0.352536465340945,0.256055201205979,0.272493401296485,0.0117482916603423,0.0246822448843931,0.00262242478179289,0.0512096161066737,0.187929747520584,0.385374191921181,0.367887263157801,-1.45136143555328,-0.715471057727808,0.883275592378011,0.0244939901445406,2.927981894777
"7","10/07/2020",1,2459040.5,192,28,1.3,"1",7,0.275498807809213,0.289932378193139,0.31576752748085,0.333235026078873,0.381673608784579,0.31576752748085,0.318018968384869,0.00757050115249095,0.0159723612635305,0.0010316247785976,0.0321189162114415,0.100996856805632,0.516049185377248,0.481139709778875,-0.883455522919439,-0.425640638360286,0.936159363233684,0.248821815287438,2.88562627127083
"8","10/07/2020",1,2459040.5,192,28,1.3,"1",8,0.253733021652338,0.289478232685949,0.303269502766721,0.34086913451556,0.381685757021674,0.303269502766721,0.313993439404511,0.00882939631538876,0.0187174840379172,0.00132529006800141,0.0364045336187872,0.11594042757017,0.149526527941297,0.135995662176582,-1.16963520888216,-0.550055306645883,0.962825548030741,0.685048410578566,2.82689931558462
"9","10/07/2020",1,2459040.5,192,28,1.3,"1",9,0.26343366140325,0.329148769115112,0.350012929012394,0.374900989452153,0.44644411872043,0.350012929012394,0.358298589320974,0.0101413006534311,0.0213962740981001,0.00185122762097907,0.0430258947725561,0.120083907821396,0.123175074238143,0.114842579254548,-0.0570716000633396,-0.027496565082222,0.965322475316259,0.706563773403973,2.883545399583
"10","10/07/2020",1,2459040.5,192,28,1.3,"1",10,0.317655854583663,0.343731182001166,0.371770890345783,0.412245371979223,0.443982534342822,0.371770890345783,0.375650437102613,0.00954347559973305,0.0203414367301118,0.0014572468243632,0.0381739023989322,0.101620811873312,0.205235635291891,0.181847279112781,-1.34269624214719,-0.615478729148568,0.956008140128968,0.590339553333473,2.7677695010296
"11","10/07/2020",1,2459040.5,192,28,1.3,"1",11,0.305881316936439,0.398675886817447,0.432290254927767,0.448511842355115,0.490188089854459,0.432290254927767,0.42170963800808,0.0117230212093151,0.0248516947845102,0.00233629684665887,0.0483352546973621,0.114617382058591,-0.750712906365849,-0.682779839881063,-0.277756468440198,-0.130623136393754,0.940865408350396,0.328590953188543,2.82679788472054
"12","10/07/2020",1,2459040.5,192,28,1.3,"1",12,0.263557465848754,0.289552310125771,0.317927101539958,0.349237928721409,0.385817532218608,0.317927101539958,0.321142797709449,0.00906028812170031,0.0192069528016639,0.0013955099544198,0.0373565249242994,0.116323720135544,0.318102839884743,0.289317266614795,-1.19469421948466,-0.561840042310926,0.948365578448416,0.431189558045526,2.8269026264731
"13","10/07/2020",1,2459040.5,192,28,1.3,"1",13,0.257592483798696,0.297398707577877,0.331743787361553,0.391905227625512,0.44970936567266,0.331743787361553,0.347446450676163,0.0151118147936673,0.0320356162619455,0.00388223808808775,0.062307608589062,0.179330105309194,0.290221358090626,0.263958819312762,-1.32347126981759,-0.622401232134829,0.936519686284108,0.279200030454887,2.81821891568749
