FID,acq_date,b08_mean,b08_count,b08_std,b11_mean,b11_count,b11_std,b04_mean,b04_count,b04_std,red,green,blue,class
4018,2020-06-06,3134.2236842105267,152,105.22018524201113,1678.7697368421054,152,51.24496039117612,1139.4868421052631,152,51.94163648324614,165.0,61.0,16.0,7.0
1411,2020-07-31,3695.214285714286,28,532.0880849621894,2240.7142857142853,28,199.01309414260086,367.46428571428567,28,50.13055706176375,227.0,71.0,12.0,5.0
12170,2020-05-30,3792.7661691542303,201,325.9416973167923,3047.781094527363,201,359.6375840214646,892.4776119402983,201,240.83866123666405,172.0,73.0,27.0,7.0
5400,2020-12-18,3711.3106060606056,132,376.1835294448498,1580.4242424242425,132,209.94027217544792,353.5833333333335,132,103.16784232292262,156.0,56.0,12.0,7.0
6581,2020-03-28,2414.75,4,81.96899820460581,2564.25,4,127.28020270254123,887.25,4,32.75540667838924,172.0,53.0,11.0,7.0
6259,2020-07-31,3036.0999999999995,20,239.12953987766792,2717.600000000001,20,334.48961906635896,673.7,20,131.62670501719705,43.0,0.0,1.0,3.0
3742,2020-02-07,3364.5619834710747,242,244.45644310110316,1946.6322314049576,242,90.1957361744208,413.9173553719008,242,75.33747991613365,255.0,107.0,16.0,5.0
8047,2020-05-10,2833.6524390243903,164,263.2103731735548,2694.1036585365873,164,422.8142874884017,803.9756097560974,164,86.3971391837433,211.0,75.0,13.0,5.0
6694,2020-03-11,2089.320987654322,81,775.1300991956202,831.3086419753082,81,286.9785550339656,290.32098765432096,81,88.69946831301952,50.0,15.0,25.0,3.0
6417,2019-12-27,4059.1396648044706,358,468.02307580580015,1707.888268156424,358,100.82168760296578,302.86033519553035,358,38.18475713158661,205.0,76.0,10.0,5.0
2893,2019-10-10,2147.833333333333,90,349.9374342152729,1249.2444444444438,90,192.87693643678205,564.1222222222219,90,181.94491250380568,188.0,65.0,17.0,7.0
8152,2020-04-17,3793.6981132075457,159,518.0318737409958,2036.4025157232709,159,196.2916042974885,389.5157232704403,159,77.48261179749237,201.0,68.0,14.0,7.0
348,2020-04-20,4673.465940054496,367,408.6804278929461,1929.1089918256127,367,102.19807779365752,301.8174386920981,367,51.86644177589989,181.0,58.0,8.0,7.0
4151,2020-06-26,3583.384787472034,447,213.9574567774185,2776.261744966447,447,151.5154269686893,699.9731543624158,447,75.31690413842242,4.0,56.0,34.0,4.0
1579,2020-03-23,3888.32,25,349.3869297307307,1896.8,25,117.48758799691704,386.0,25,61.77243182304979,184.0,79.0,13.0,7.0
4675,2020-09-22,3773.711864406777,354,339.72359457166823,2105.618644067797,354,103.5204064533358,419.2853107344632,354,32.814794201067464,132.0,67.0,17.0,7.0
13004,2020-04-17,3743.5333333333333,30,549.7209156085216,1694.3666666666666,30,66.54709679583333,287.9,30,21.5300111312174,101.0,31.0,9.0,2.0
6789,2020-08-20,4585.561643835619,292,558.9762361792282,2335.503424657535,292,167.42717549657405,329.05136986301363,292,50.53222677791082,83.0,32.0,21.0,3.0
8274,2020-04-27,5351.756345177664,197,351.523421466672,1812.8832487309646,197,46.38659172037454,408.8832487309643,197,19.178580037350045,66.0,74.0,25.0,4.0
9540,2020-11-08,4781.873065015483,646,442.40089433045836,1844.09133126935,646,65.2150837578456,269.8869969040248,646,95.62263322925236,141.0,45.0,12.0,7.0
1056,2020-12-16,3651.2470023980823,417,321.56590857038134,1499.390887290167,417,78.15183824200825,416.2374100719425,417,38.314472323522786,99.0,54.0,15.0,7.0
2970,2019-12-27,3658.698113207549,53,554.6429407530045,1399.6037735849054,53,72.42963153259697,300.66037735849045,53,37.95895728700146,49.0,42.0,50.0,3.0
10859,2020-04-22,3006.6181818181813,55,164.65401333628068,3105.145454545453,55,481.7118940005,1093.727272727273,55,224.75611922996242,124.0,88.0,47.0,7.0
5004,2020-06-26,3134.4,35,285.2152128604975,2808.285714285714,35,216.01791475662,958.3142857142856,35,144.9277246704414,143.0,42.0,21.0,5.0
5629,2020-08-10,2667.91958041958,286,114.31045984203293,3514.5314685314693,286,251.02717555258042,1094.7797202797196,286,124.60803277840445,77.0,19.0,13.0,3.0
7050,2020-04-22,3625.89189189189,148,512.1149841008503,2068.317567567566,148,185.49511012357516,450.89189189189193,148,66.52349951884018,64.0,1.0,12.0,3.0
6338,2020-09-22,3720.7598253275123,229,746.1221379202644,2117.458515283843,229,301.8950152704652,323.19213973799117,229,65.99885518184175,92.0,20.0,16.0,3.0
1993,2019-11-29,2320.75,12,236.0805428816037,1789.0,12,90.72135160128313,897.8333333333335,12,104.83392349402705,193.0,52.0,11.0,5.0
4555,2020-03-18,4472.696969696969,33,735.7541830007019,2096.818181818182,33,219.67269040345212,476.66666666666674,33,247.4539940406432,189.0,114.0,75.0,7.0
6464,2020-06-26,3700.0164835164815,182,184.14042429458337,2361.104395604395,182,66.03979281248229,437.9230769230768,182,110.56736960522964,220.0,63.0,12.0,5.0
7903,2020-08-08,4944.980392156861,102,703.0213013179438,2500.9999999999977,102,265.4308285645716,386.2450980392157,102,86.36217042596464,184.0,101.0,43.0,7.0
5571,2020-11-03,4690.762096774198,248,290.18766065356004,1961.7661290322574,248,54.418919202251566,218.5927419354839,248,40.16977467337414,181.0,71.0,34.0,5.0
14137,2020-09-07,3188.452173913045,115,268.14215408597005,1959.634782608696,115,218.28921465729354,559.617391304348,115,80.24781601757864,255.0,87.0,33.0,5.0
5083,2020-09-22,2790.5961538461547,52,153.6898148889617,3290.7499999999986,52,189.78273181224256,1017.4807692307692,52,71.33694980330894,185.0,84.0,16.0,5.0
10388,2020-08-20,1789.5,56,185.00368546697564,1654.9107142857142,56,172.27180181706677,488.6785714285714,56,59.50648769606621,174.0,84.0,22.0,7.0
4444,2020-04-07,4087.584112149533,214,505.0974153519471,2474.495327102804,214,164.36346839647706,544.9672897196258,214,103.485699518467,184.0,76.0,17.0,7.0
10521,2019-12-04,3418.200573065902,349,430.56332373623866,1507.6074498567334,349,85.38367129405066,337.25501432664765,349,39.60626270158012,67.0,45.0,18.0,3.0
12704,2020-04-07,5108.028880866425,277,300.0520593052281,2160.722021660652,277,441.08376737233976,470.9602888086645,277,181.28357323418462,85.0,50.0,21.0,3.0
1086,2020-09-04,1932.4333333333332,60,314.4555890966552,1012.7833333333336,60,186.24615492940708,446.9333333333335,60,153.96729420112516,221.0,97.0,14.0,5.0
10474,2020-03-28,4094.399999999997,90,359.0907618985738,1944.2888888888888,90,64.57175164970441,419.5777777777777,90,44.13156473820296,60.0,3.0,3.0,3.0
2271,2019-12-04,3304.7252124645893,706,325.0482401540728,1758.0028328611893,706,72.75720816167457,546.1019830028328,706,65.45219312379535,221.0,93.0,11.0,5.0
12906,2020-03-13,3815.4769230769234,65,537.9943397614743,2071.584615384615,65,145.46615717965258,471.6769230769231,65,143.7013078067998,218.0,97.0,25.0,5.0
1265,2019-12-04,3258.9999999999986,56,762.0557841666306,1399.6607142857142,56,172.88559294155547,301.0178571428571,56,97.87106380268958,111.0,81.0,91.0,2.0
441,2020-04-27,3370.0923076923077,65,712.9889489649571,2544.861538461537,65,320.2598494251909,993.5846153846156,65,291.18952657095235,145.0,93.0,107.0,2.0
5533,2019-12-27,3300.843501326261,377,235.6664597057909,1325.5278514588852,377,44.9618028654774,332.3076923076922,377,37.03018850726794,163.0,50.0,9.0,7.0
11211,2020-06-01,3664.018018018017,111,304.9639615663098,3272.6216216216217,111,353.4151834484365,1035.5315315315318,111,224.4943740870224,97.0,68.0,33.0,4.0
3983,2020-05-15,4363.6629213483175,89,244.21790492677474,3714.0337078651696,89,286.98124936523635,857.61797752809,89,51.47826231835796,31.0,82.0,101.0,8.0
429,2019-11-19,3373.717791411043,163,656.2707916443197,1599.3374233128836,163,97.6135755623183,500.0920245398772,163,28.78116878690189,0.0,13.0,46.0,3.0
8596,2020-04-15,4467.151515151516,132,294.27752090614035,1897.3560606060607,132,79.95515275164125,356.4696969696969,132,55.67263082348661,79.0,0.0,26.0,3.0
1942,2020-04-30,2157.8611111111113,72,253.75785871716332,1033.4722222222229,72,117.43538495727171,365.6944444444445,72,65.38652979444811,125.0,4.0,20.0,7.0
12309,2020-09-24,5253.096774193544,248,460.8973015549611,2205.028225806449,248,111.80996751500273,314.71774193548384,248,65.61377120238342,255.0,106.0,32.0,5.0
5964,2020-06-26,3769.9493670886077,79,300.83728878999904,2185.93670886076,79,222.7847841425436,472.9367088607595,79,105.31434530723284,83.0,38.0,17.0,7.0
7875,2020-03-21,4142.977941176472,136,354.0423173474705,1709.6838235294108,136,36.01331075030803,279.16911764705884,136,40.48402614055351,145.0,87.0,27.0,7.0
9383,2020-04-27,4660.561797752808,89,578.764219441581,2092.0674157303383,89,196.71424809472458,392.2584269662921,89,64.25721185026762,255.0,103.0,18.0,5.0
14281,2020-04-22,2760.5272727272736,110,841.9690629228011,2131.2727272727275,110,368.5228861251338,738.5545454545453,110,229.1310104138628,180.0,68.0,16.0,5.0
7234,2020-04-20,4447.346835443041,395,517.9121779509621,1697.0987341772152,395,106.70174225580452,236.46075949367105,395,57.22726405036972,184.0,58.0,1.0,5.0
13513,2019-12-27,3173.288135593221,59,387.0754649244305,1647.779661016949,59,111.3823900828706,574.9661016949152,59,83.83213236760608,253.0,95.0,14.0,5.0
1869,2020-09-19,5273.331259720059,643,686.2875845176367,2069.480559875582,643,125.07784807645555,249.56298600311058,643,73.65889429544069,125.0,43.0,15.0,7.0
9979,2020-01-26,1769.2222222222226,18,275.3114932229557,1763.388888888889,18,329.50000247949464,619.9999999999999,18,108.63755173538674,181.0,78.0,24.0,7.0
14508,2019-10-10,2935.666666666666,48,432.6758569219231,1122.291666666666,48,180.12914496340753,336.62500000000006,48,70.30348346443472,169.0,101.0,23.0,7.0
6050,2020-04-20,4393.62357414449,263,566.5814782563998,1800.4220532319382,263,201.99170635316392,318.93536121673,263,99.2422416284403,125.0,81.0,31.0,7.0
12918,2020-12-31,534.8064516129032,31,92.93561188795843,207.64516129032262,31,19.872172146155826,62.03225806451614,31,20.08894201788261,115.0,13.0,4.0,2.0
8170,2019-10-28,3492.860103626944,193,341.1480710318312,2028.18134715026,193,150.98793848160773,468.2953367875647,193,58.36470134899909,70.0,0.0,20.0,3.0
4571,2020-08-10,3555.125,40,168.64804612428355,3037.775,40,194.97869541738828,1046.1500000000003,40,82.49119611144842,61.0,0.0,21.0,3.0
6503,2020-11-03,3075.0781250000005,64,891.1864626776602,1805.5625,64,415.8458915939361,361.92187500000017,64,105.95136720355049,47.0,0.0,18.0,3.0
3837,2020-12-13,1127.5,24,350.47086339231765,1164.4166666666665,24,235.56904584923458,413.2916666666666,24,169.6949895923672,60.0,0.0,16.0,3.0
10863,2020-05-05,3806.888888888888,54,298.8914529205056,1914.7037037037032,54,276.294321442724,416.18518518518516,54,89.69867252000921,100.0,0.0,9.0,3.0
13418,2020-06-19,5558.335365853658,164,1421.0604062638529,1671.9512195121945,164,462.7767327279237,318.32317073170736,164,57.09962620354154,247.0,95.0,12.0,5.0
7080,2020-09-17,3067.333333333333,78,845.5183404688893,1360.884615384615,78,151.66872485091332,300.025641025641,78,49.15149503188548,179.0,101.0,25.0,7.0
9770,2020-05-20,5038.297619047617,84,777.3482074700589,2139.7023809523816,84,164.93085661616595,446.48809523809507,84,70.20031477079381,26.0,97.0,61.0,4.0
8446,2020-09-19,3076.4509803921555,102,286.77226026318414,2882.009803921569,102,207.23118075996464,887.8137254901959,102,241.03632405244642,83.0,24.0,7.0,2.0
11118,2019-12-04,3120.360655737705,61,208.1569145930449,1830.6393442622955,61,132.32044850625377,456.70491803278696,61,92.58569800681877,107.0,85.0,41.0,4.0
8496,2020-05-05,1175.737588652482,141,120.20106045349121,351.9078014184397,141,63.168244814850254,69.33333333333329,141,30.077677215281547,94.0,51.0,23.0,7.0
6438,2020-07-11,4458.551724137931,29,356.0521216065038,2230.7586206896553,29,241.9308719407872,573.5172413793102,29,98.92949173515127,58.0,0.0,0.0,3.0
6010,2020-05-30,4589.97142857143,70,448.7746269994647,2036.5714285714284,70,187.1713600218322,639.6571428571431,70,103.72942585794974,42.0,17.0,13.0,3.0
14595,2019-11-22,2942.8,225,624.1138289034873,1427.7333333333331,225,186.90054173276212,401.94222222222214,225,93.66410943806272,26.0,14.0,17.0,3.0
2755,2020-06-24,3646.0,2,84.8528137423857,1710.0,2,0.0,477.5,2,72.8319984622144,35.0,0.0,2.0,3.0
8412,2020-11-18,3499.5147928994065,169,1299.3375743894826,1746.4378698224853,169,492.80009951414354,227.99408284023662,169,109.58506681816056,48.0,31.0,50.0,3.0
955,2020-07-19,5371.816666666663,180,408.7013425842492,2051.7777777777787,180,116.52848960185202,243.8555555555555,180,25.214858221069303,217.0,75.0,17.0,5.0
13998,2020-03-16,2711.75,16,335.08755074855685,2111.6875,16,201.42847158896546,857.8125,16,390.7478673432951,219.0,80.0,5.0,5.0
7619,2019-12-04,2968.248175182483,137,558.7013537321052,1338.5839416058398,137,302.5775214799304,406.2992700729927,137,99.35100912506714,248.0,89.0,4.0,5.0
4348,2020-04-05,3350.142414860683,323,302.397980583917,1956.0773993808045,323,109.32729176034006,386.5232198142415,323,53.556337547147045,146.0,94.0,29.0,7.0
6987,2020-06-01,3715.171428571429,280,659.0392914775366,2686.821428571428,280,226.12795780843064,991.0321428571424,280,321.120611284619,212.0,72.0,4.0,5.0
13753,2020-06-01,3152.402985074627,134,826.8434325468819,1164.1268656716416,134,279.9752519042066,331.6194029850745,134,51.00372900654643,165.0,82.0,13.0,7.0
12492,2020-09-02,3436.225130890052,1146,503.0028552761135,2113.6623036649235,1146,152.07633199290953,351.45724258289704,1146,107.3775057351035,30.0,64.0,30.0,4.0
7620,2019-11-29,3187.9230769230767,26,445.6744931518448,1722.1153846153848,26,123.17250567332852,671.6153846153846,26,123.555032895654,147.0,74.0,24.0,7.0
1870,2020-06-21,3922.366666666668,180,173.44327232580625,2606.194444444444,180,124.27717702273362,526.9944444444443,180,81.83724802615312,0.0,0.0,0.0,3.0
2458,2020-03-23,4857.017543859646,171,313.0963669296088,1966.2222222222226,171,70.07985174723942,319.8479532163742,171,39.454370277845385,136.0,70.0,44.0,7.0
4998,2020-05-17,3981.6190476190473,63,284.29808462537864,2821.7460317460327,63,216.4041893528933,1098.3809523809527,63,165.07754078022268,0.0,0.0,0.0,3.0
4699,2020-02-12,2677.333333333333,309,404.217452515041,1652.9935275080911,309,175.86517108151142,519.4983818770221,309,48.92252187616478,64.0,16.0,35.0,3.0
8972,2020-04-05,4070.435185185186,216,275.03757961068703,2056.675925925925,216,115.40410928991702,384.6203703703704,216,74.06819203605613,156.0,69.0,39.0,7.0
12377,2020-02-07,4011.246031746031,252,558.5350672061077,1778.0079365079364,252,96.29838224402666,285.8492063492064,252,184.2983709132557,176.0,97.0,73.0,2.0
11699,2020-07-26,3491.443349753696,406,237.4638332282779,3040.8793103448274,406,145.54480949481228,911.8817733990145,406,48.21772444777304,57.0,3.0,1.0,3.0
11056,2020-05-15,3090.8526315789477,95,295.7137045738467,2488.021052631579,95,281.3232024432444,787.7052631578946,95,148.94936121396108,166.0,76.0,44.0,7.0
5147,2020-08-05,2716.9174311926577,218,168.8230949562469,3404.513761467889,218,379.4017632621538,1099.5275229357806,218,173.2320615973394,190.0,84.0,22.0,7.0
8830,2020-02-17,3017.0425531914884,188,663.2726980483483,2266.196808510638,188,216.83673493075,785.468085106383,188,157.7096907915795,173.0,50.0,22.0,5.0
1644,2020-03-23,3368.037037037035,108,492.7350319386169,1907.9999999999993,108,114.01123079619637,416.0,108,26.83595022165349,109.0,6.0,2.0,2.0
10151,2020-09-17,3257.25,4,374.837186878072,1463.0,4,22.524061208701557,323.75,4,65.32674286487375,95.0,8.0,3.0,2.0
14541,2020-06-01,3892.016393442624,427,213.12828073691432,2458.583138173304,427,196.44161826449314,597.0117096018738,427,140.84390971858474,65.0,0.0,2.0,3.0
364,2020-03-26,4276.262582056887,457,350.9611629753386,1883.413566739607,457,108.49968505781568,328.9321663019693,457,66.29600185669423,92.0,17.0,17.0,3.0
9949,2020-08-08,4179.67901234568,81,274.3438457101089,2090.740740740741,81,51.235431533699796,774.5679012345676,81,148.22440236610896,189.0,62.0,3.0,5.0
33,2020-03-21,3323.5000000000014,104,209.86407991563271,1842.2596153846148,104,60.350593049315,351.2980769230768,104,25.42030371427661,197.0,76.0,4.0,5.0
293,2020-11-18,4992.3188118811795,1515,491.54956573125503,2436.029702970297,1515,122.90638698860727,308.2283828382844,1515,36.979581101644094,167.0,90.0,23.0,7.0
7182,2020-05-05,5744.872483221475,298,447.87521242746146,1742.2214765100666,298,63.43716588342349,205.93959731543626,298,63.88191212020494,159.0,96.0,37.0,7.0
5276,2020-08-08,3650.311475409836,61,547.1260226853166,2580.213114754098,61,430.460997642996,620.0655737704916,61,267.96112086472914,203.0,70.0,22.0,5.0
8622,2020-07-19,3782.6,5,228.02697208882984,2394.2,5,83.76276022195064,861.0,5,75.60753930660621,221.0,77.0,16.0,5.0
4031,2019-10-23,2129.725274725274,182,215.65695933366058,2023.2417582417581,182,77.0717310515227,1136.0164835164835,182,143.84174373458043,251.0,79.0,17.0,5.0
7784,2020-06-01,3691.525000000001,80,273.21308858133426,2632.4125,80,165.60190894683373,697.3874999999997,80,142.41315308245262,153.0,66.0,43.0,7.0
832,2020-01-18,2832.8235294117644,102,390.7958219971016,1486.6666666666672,102,140.58817981477094,455.72549019607834,102,91.89642866424394,194.0,116.0,29.0,7.0
1878,2020-05-05,5303.349999999997,280,530.8918502207623,1778.128571428571,280,219.56265891065308,228.79285714285686,280,107.32712173494551,178.0,108.0,29.0,7.0
13434,2020-04-27,5171.559748427676,159,383.7671464226119,1794.9119496855344,159,200.55635855680808,367.20754716981116,159,134.51662527109912,153.0,78.0,14.0,7.0
3681,2020-10-17,3677.5000000000014,80,890.8165788843346,1775.9875,80,235.5880600093887,414.2625,80,121.24843663353334,117.0,43.0,19.0,2.0
2055,2020-08-05,4361.201372997715,437,596.7243348758071,2241.080091533182,437,116.37047566857734,322.9153318077804,437,101.51417701954807,92.0,26.0,17.0,3.0
12754,2020-03-23,4117.814285714286,70,404.8340970938248,2044.3857142857144,70,120.92629122280523,360.5428571428569,70,61.77464554571024,216.0,102.0,39.0,5.0
2053,2020-09-02,4691.969230769231,130,493.67371358015777,1959.1384615384613,130,66.50240467135117,244.1076923076923,130,30.010914333445392,63.0,73.0,77.0,3.0
4071,2020-04-20,5113.2631578947385,513,421.2925735943956,1813.070175438597,513,166.19406644654762,263.0272904483431,513,106.96282591992792,143.0,112.0,31.0,4.0
8828,2020-09-17,3015.9148936170227,47,526.3708326541375,1894.0425531914887,47,284.7754231462437,375.06382978723394,47,101.39299441011032,209.0,94.0,86.0,2.0
11720,2019-12-27,2046.2,50,522.4879649038702,1378.96,50,161.22502464390746,366.6,50,97.27428084692127,38.0,12.0,0.0,3.0
9727,2020-09-14,4257.111111111113,63,493.9116778531496,2357.634920634921,63,72.34890854278525,359.19047619047615,63,66.38180306983114,168.0,69.0,23.0,7.0
1156,2019-10-30,3820.4605263157896,152,1095.9900292096056,1805.973684210526,152,449.4632552789376,345.87500000000006,152,95.94709583241956,173.0,38.0,6.0,5.0
10734,2019-10-18,4077.205479452053,73,1128.073418597981,2132.643835616438,73,364.5498506477625,785.9315068493147,73,133.11443789786495,0.0,32.0,22.0,3.0
14478,2020-01-18,2790.0506329113928,79,450.57603868182986,1314.8101265822784,79,115.33008102158476,325.53164556962014,79,43.092873895700166,202.0,70.0,20.0,5.0
7903,2020-11-23,3457.833333333333,102,1085.5895335316802,1462.0686274509806,102,392.6886318449714,253.5980392156863,102,97.86910431936968,185.0,80.0,19.0,7.0
10563,2019-11-19,3845.476091476091,481,323.05080861688765,1671.9002079002084,481,68.60386301652407,313.4407484407486,481,51.05300679462478,139.0,76.0,17.0,7.0
8104,2020-04-05,3698.247191011236,89,402.41744723435,1940.0337078651687,89,177.83364605453616,368.0224719101123,89,103.0814966122447,132.0,66.0,10.0,7.0
129,2020-04-27,4310.0,2,302.6417023478424,1739.0,2,14.142135623730953,418.0,2,38.18376618407357,153.0,73.0,24.0,7.0
12164,2020-09-14,2863.25,16,191.70793758562354,2405.625,16,74.31094580656779,627.375,16,68.62737549015455,31.0,16.0,70.0,3.0
6138,2019-12-09,3000.556521739131,115,743.7918048555334,1676.0173913043475,115,347.5810641938328,545.8347826086958,115,134.0225125390391,66.0,41.0,34.0,3.0
5612,2020-04-20,3473.182795698924,93,721.8113830802846,1830.086021505376,93,425.3305020782428,521.7956989247314,93,201.52923831132577,242.0,98.0,19.0,5.0
7543,2019-12-04,2483.333333333333,102,1049.2894845762273,1137.0392156862747,102,459.8923016750474,356.18627450980387,102,78.93182048447385,255.0,98.0,16.0,5.0
1623,2020-11-23,4232.402777777777,144,307.13971034457865,1450.416666666666,144,79.71842931234887,222.7430555555556,144,57.62984688628586,255.0,96.0,17.0,5.0
8032,2020-04-17,4158.263157894735,152,246.30328412902455,2145.940789473685,152,259.77096977105873,372.9868421052631,152,62.75548965112447,172.0,47.0,19.0,5.0
2523,2020-05-30,3477.158371040723,221,79.8266148660382,2814.52036199095,221,113.44708735335293,786.004524886878,221,64.17387586135571,174.0,58.0,9.0,7.0
8322,2020-08-05,4172.8585365853705,615,537.7759888257043,2493.243902439026,615,110.39477144001688,451.50569105691045,615,106.06033353080973,255.0,90.0,16.0,5.0
627,2020-01-21,4098.580847723703,637,196.5147788637252,1470.5667189952912,637,37.187701998663,245.18838304552608,637,41.99721827480482,169.0,97.0,15.0,7.0
9114,2019-10-30,3022.125,24,1470.8638784445834,1357.0416666666665,24,444.0359835758187,260.29166666666674,24,123.7390238142065,72.0,10.0,10.0,3.0
1016,2020-12-18,3260.3914209115287,373,1048.2050388006455,1615.7667560321713,373,379.07551205281516,341.04557640750704,373,165.70811092017811,13.0,5.0,17.0,3.0
14281,2020-07-21,3460.672727272727,110,750.2374071847411,2786.481818181817,110,535.3207172420947,730.1363636363635,110,131.68474149505266,85.0,21.0,20.0,3.0
185,2020-09-14,4019.3777777777773,45,574.9633699355783,1986.8888888888885,45,189.2067438523053,403.4222222222223,45,41.08831336218969,35.0,0.0,3.0,3.0
531,2019-10-23,3152.125,16,684.015387253825,2111.8124999999995,16,322.21301830724764,727.2500000000001,16,111.89965743170677,181.0,53.0,38.0,5.0
10967,2020-01-21,4168.0541310541275,702,385.0665206311927,1554.559829059829,702,34.218918176485765,306.09686609686594,702,34.84134436123089,158.0,66.0,10.0,7.0
11697,2020-04-05,3543.411764705884,17,243.17176512280608,1894.0,17,137.21971432706016,482.4117647058823,17,52.265020357225296,92.0,62.0,17.0,7.0
6937,2020-04-15,2452.6111111111113,72,233.79005602749578,2546.166666666667,72,208.15290966694863,498.73611111111086,72,102.61784610677185,148.0,61.0,11.0,7.0
8379,2020-11-08,3892.4914809960683,763,395.0223966118496,1836.762778505898,763,120.79221255007386,428.644823066842,763,132.42658911758028,86.0,40.0,35.0,3.0
5542,2020-09-22,2673.082683307333,641,196.38910920743197,2951.5850234009345,641,283.87369444939947,846.7535101404062,641,113.27042485934231,147.0,82.0,23.0,7.0
8312,2020-08-08,2830.081632653062,49,294.2654581563143,2447.5918367346944,49,247.7790445779724,641.1224489795917,49,143.55075070235918,213.0,62.0,12.0,5.0
645,2020-05-27,3848.769230769231,13,224.36917266198952,2576.923076923077,13,239.55356448279,754.0769230769231,13,61.809467368763634,101.0,34.0,21.0,3.0
10300,2019-12-27,1686.7906976744187,86,283.92232228009,980.8255813953486,86,254.46720310393712,747.4302325581398,86,217.8413637974242,54.0,0.0,0.0,3.0
10390,2020-04-22,5089.203703703698,324,655.6362696866715,1993.0401234567905,324,433.173095048237,335.5555555555556,324,237.08816664188427,58.0,2.0,0.0,3.0
4484,2020-09-22,3947.9702970297017,101,878.297073380591,1641.1485148514855,101,260.5059072703964,188.20792079207928,101,56.10139335732815,183.0,99.0,65.0,7.0
2014,2020-09-14,3966.16,25,269.1083548808297,2294.439999999999,25,44.43729664744846,424.84,25,57.6394540802276,155.0,58.0,28.0,7.0
9133,2020-04-17,4017.85062240664,241,411.1674163403853,1805.9460580912867,241,89.646395604136,292.2531120331949,241,53.70263650285923,255.0,100.0,27.0,5.0
10799,2020-04-22,5380.129729729728,370,355.708574778087,1742.8540540540555,370,65.58876810198014,256.2297297297294,370,60.812330107895725,94.0,12.0,2.0,3.0
9073,2020-05-30,3442.049689440993,483,162.1343559923586,2053.2132505176,483,181.25331895771785,493.33333333333326,483,88.88382708040417,91.0,57.0,37.0,7.0
6112,2020-05-17,4101.093333333331,225,447.9579412655367,2168.8888888888887,225,203.61794824918164,434.2844444444445,225,143.17602483412352,149.0,88.0,34.0,7.0
11876,2020-02-07,3228.0909090909113,132,413.37869547295617,2072.060606060606,132,160.4962608099674,615.0909090909097,132,93.1666367687535,51.0,1.0,5.0,3.0
4499,2020-04-10,4954.826923076925,104,637.9254368321043,1884.0096153846155,104,147.41029822624884,344.4423076923077,104,172.809779642976,39.0,0.0,0.0,3.0
7638,2020-04-27,5040.952941176472,85,236.30730123347118,1603.3058823529416,85,56.0263593425136,412.07058823529417,85,24.344642627277565,73.0,42.0,24.0,3.0
10046,2020-07-26,5025.714285714285,14,617.7491933900568,2195.142857142857,14,113.50015733154603,481.21428571428567,14,122.82331185107302,241.0,86.0,10.0,5.0
4788,2019-12-14,2697.3700787401604,381,576.9191880353904,1270.0577427821515,381,230.5822192080117,391.6036745406823,381,68.01395280334694,116.0,49.0,24.0,7.0
12090,2020-04-17,4822.643243243242,185,396.2905887458782,1853.9405405405407,185,102.07452376514,258.43243243243245,185,65.2096704203734,255.0,89.0,10.0,5.0
4764,2020-08-08,3672.635416666666,96,671.131646349996,2660.177083333333,96,254.43861817080105,595.2812500000001,96,269.0312720278952,255.0,86.0,11.0,5.0
1703,2020-04-27,5332.169696969698,165,310.71572813469453,1705.181818181819,165,42.693358243847214,267.43030303030315,165,44.71293590341318,224.0,77.0,8.0,5.0
8745,2020-01-21,3678.92817679558,181,259.11914962359987,1422.8508287292816,181,59.84029543411963,281.2983425414365,181,28.455412441881226,109.0,50.0,7.0,7.0
6174,2020-07-31,3943.803278688526,122,360.089833588265,2307.622950819672,122,228.92242461956417,356.0983606557376,122,78.93458007220053,133.0,72.0,13.0,7.0
4110,2020-06-29,4371.115384615385,26,310.2341473046547,2461.846153846153,26,180.74217931798717,652.2692307692307,26,112.22711176620658,255.0,116.0,16.0,5.0
5952,2020-06-24,2983.1632653061224,98,393.4344597268623,2204.4795918367345,98,411.9928742650685,405.5408163265306,98,152.94977063556215,255.0,82.0,10.0,5.0
6664,2020-09-19,3762.824675324676,616,132.85756824102586,2055.5746753246767,616,130.54115362027508,539.0146103896109,616,69.31299187814643,243.0,88.0,11.0,5.0
12676,2020-09-19,5253.303921568627,408,340.88237256510604,2112.931372549017,408,97.94013713986807,234.65441176470569,408,27.873012850306893,183.0,62.0,11.0,5.0
5773,2020-02-12,1805.7984084880627,377,195.2986847729808,1071.8488063660466,377,64.66942086165703,775.7188328912466,377,59.87269731472446,255.0,99.0,15.0,5.0
5571,2020-01-21,4245.064516129033,248,320.66822290514165,1691.3588709677426,248,50.589122884130965,241.842741935484,248,42.020472499134776,194.0,79.0,17.0,5.0
10668,2020-01-18,3402.6100795755956,377,548.9138203144225,1606.0503978779834,377,130.54052972202598,432.63660477453584,377,87.60682255768982,167.0,74.0,37.0,7.0
8112,2020-06-01,3808.737373737373,198,239.0282605834186,2316.676767676769,198,195.46694468015656,480.84343434343424,198,104.29059719004913,200.0,86.0,37.0,7.0
3780,2020-04-22,5065.843749999999,128,621.9006229636044,2183.5234374999977,128,180.63937035852265,402.49218749999983,128,149.67681699175546,220.0,139.0,94.0,2.0
