"cwithin","chalf","call","week","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY","date"
14,14,14,3,"s1_coh6_VH",14,0.619868071591251,0.63739801157273,0.657776041237695,0.676265342548636,0.711000635500881,0.657776041237695,0.660494018010596,0.00730502580516461,0.0157815487841295,0.000747087628197692,0.0273329037644684,0.0413825152372991,0.299894000829497,0.251007776421983,-1.11895737756089,-0.484795727949054,0.964211909952552,0.791349288225274,2.63826532400418,"20200116T165849"
14,14,14,3,"s1_coh6_VV",14,0.278753424382748,0.369370888180157,0.396051214248103,0.426326071243811,0.495428509516664,0.396051214248103,0.395326084276118,0.0159534963189724,0.0344654334085024,0.00356319662719251,0.0596925173467539,0.15099564567326,-0.0360468414937663,-0.0301707853620258,-0.821134614318014,-0.355762034439783,0.973104204945498,0.91519634541776,2.62835109586503,"20200116T165849"
14,14,14,3,"s1_coh6",14,0.477509383465692,0.499077517317848,0.532278140216411,0.552851844316835,0.564575971884339,0.532278140216411,0.527910051143357,0.00747050513435503,0.016139045140205,0.000781318257473949,0.0279520707188922,0.0529485480686588,-0.217829406648284,-0.182320669472785,-1.37843620813643,-0.597216657538385,0.942828105086111,0.455757171762067,2.63774920717196,"20200116T165849"
14,14,14,4,"s1_coh6_VH",14,0.493192310756156,0.521359491041299,0.554368566532259,0.628465984843338,0.647602598614563,0.554368566532259,0.568787926129914,0.0151786209015597,0.0327914168440606,0.00322546745462571,0.0567931990173622,0.0998495158007105,0.2313679746432,0.193652292776159,-1.76855288589342,-0.766237303517348,0.865072087364022,0.035802307360545,2.63445682099074,"20200123T165042"
14,14,14,4,"s1_coh6_VV",14,0.262206439405,0.312783465134399,0.347408358752326,0.380244923290414,0.409378035066418,0.347408358752326,0.341279665971152,0.01345398799754,0.029065573974312,0.0025341371025313,0.0503402135725634,0.147504286343326,-0.338257198729952,-0.283117325045146,-1.26768868910152,-0.54923455814322,0.919043694436154,0.21303301476299,2.62870097391297,"20200123T165042"
14,14,14,4,"s1_coh6",14,0.435530712756031,0.440319732397417,0.451463627933754,0.464646276682837,0.48999923978947,0.451463627933754,0.455033796050533,0.00419834292624548,0.00906996846694301,0.000246765166568976,0.0157087608221965,0.0345221848542696,0.643116535958192,0.538281030045855,-0.653110431449277,-0.282964439392459,0.92738690370975,0.280345534696661,2.63850814338971,"20200123T165042"
13,13,13,5,"s1_coh6_VH",13,0.432509204788968,0.522223254505722,0.550957608694815,0.606477883359803,0.636896265394414,0.550957608694815,0.557537480060141,0.016108712261813,0.035097868945456,0.00337337793954051,0.0580807880416624,0.104173782245809,-0.448488912997919,-0.363834722166538,-0.692022551063142,-0.290552284754312,0.959715584328228,0.749264571157926,2.55983124552653,"20200201T051720"
13,13,13,5,"s1_coh6_VV",13,0.205531734171544,0.241597047226567,0.25028269871083,0.294175142952834,0.35579624631617,0.25028269871083,0.271464013313557,0.0131395715934343,0.0286286671641056,0.0022444284415668,0.0473753991177573,0.174518156345961,0.506958168534289,0.411267656909917,-1.01338609823309,-0.425479842712548,0.915653335160715,0.219036401840549,2.5512008205034,"20200201T051720"
13,13,13,5,"s1_coh6",13,0.339752240653667,0.372064381287148,0.416584240160535,0.456146255690538,0.48210471854313,0.416584240160535,0.414500746686849,0.0123439763695162,0.0268952140830111,0.00198085878394528,0.0445068397434066,0.107374570731548,-0.0521368098929815,-0.0422957651623165,-1.39193420665648,-0.58441688547635,0.955367460741849,0.681316988338142,2.55959916943383,"20200201T051720"
15,15,15,6,"s1_coh6_VH",15,0.584849890673109,0.613054420103477,0.64459378815459,0.703322583318267,0.750690124969197,0.64459378815459,0.656370348518896,0.0138491910184689,0.0297035605348429,0.0028770013779906,0.0536376861729754,0.0817186307913044,0.37801861014044,0.325811067510222,-1.35414058626232,-0.604043232197014,0.930251990500957,0.275252594190657,2.70496231137863,"20200204T165041"
