"cwithin","chalf","call","week","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY","date"
98,98,98,3,"s1_bs_VH_rAD",98,0.287650767309162,0.812677316063726,1.4816612179016,2.24590921018974,9.97316266980883,1.4816612179016,1.9301238411869,0.171587693863949,0.340554074446449,2.88534899518374,1.69863150659104,0.88006348108031,2.38621359137035,4.89461672546132,6.97070158707848,7.21660310644958,0.749678450643361,1.2470624112935e-11,4.29429152033596,"20200116T165850"
98,98,98,3,"s1_bs_rAD",98,0.435296095801086,0.752599616752535,0.976040945223136,1.42183032493243,3.83944544366933,0.976040945223136,1.19948565390425,0.0707213464931107,0.140362296131006,0.490147867280265,0.700105611518909,0.583671517237498,1.86344327891299,3.82230688522652,3.59507098154345,3.72189227859154,0.802239423988409,3.83901724758311e-10,4.4456147745898,"20200116T165850"
96,96,96,4,"s1_bs_VH_rAD",96,0.22266337229228,0.523328015352756,0.743479552462687,1.09894183970517,2.32254525115867,0.743479552462687,0.845816242393767,0.0441285228528276,0.0876061942767914,0.186943346800563,0.432369456368698,0.511186041007012,1.11658186631114,2.26753981630498,1.07946807360185,1.10662034172222,0.914284903538015,1.04057718103786e-05,4.44468254516527,"20200123T165043"
96,96,96,4,"s1_bs_rAD",96,0.314322415535283,0.69212194907171,0.865537054374961,1.15540651273154,2.35636276784796,0.865537054374961,0.946411338325559,0.0393630011783827,0.0781454375903724,0.148746802729859,0.385677070526443,0.407515268370308,1.17482823532515,2.38582577891944,1.86580121451481,1.91273241709014,0.923022788421816,2.93450023474552e-05,4.48802505170629,"20200123T165043"
97,97,97,5,"s1_bs_VH_rAD",97,0.288894762148858,0.757772453148402,1.16589146748651,1.97921266726886,7.11830058272875,1.16589146748651,1.60382232466829,0.128825552994362,0.255716701617013,1.6098142411174,1.26878455267922,0.791100443711329,1.84184093799269,3.75923830789711,3.79746898667863,3.91225662242012,0.804381229794304,5.14193424200255e-10,4.32215064918942,"20200201T051721"
97,97,97,5,"s1_bs_rAD",97,0.242663005009479,0.591557689051965,0.746222220255466,1.08336245509261,3.81593812106637,0.746222220255466,0.931969170269889,0.0578181164155181,0.114768054006583,0.324264654826325,0.569442406944131,0.611009918685643,2.35181677453132,4.80011032961863,7.39631642947933,7.61988788697223,0.77648431652695,7.75933727476131e-11,4.42801745744235,"20200201T051721"
98,98,98,6,"s1_bs_VH_rAD",98,0.425077054279473,1.14018497046653,1.87064289264083,3.52734332777291,9.79869913550577,1.87064289264083,2.36415484816268,0.163412699906031,0.324328974392644,2.61696362807669,1.61770319529779,0.684262791227486,1.43212933086311,2.93759293016212,3.10858978878433,3.218249762406,0.874374218044791,1.33068586658915e-07,4.37642942117784,"20200209T165849"
98,98,98,6,"s1_bs_rAD",98,0.340473916168703,0.676056341488199,1.01275130550784,1.36808870331893,3.28811674708797,1.01275130550784,1.08436895912021,0.0539945797941687,0.107164294436569,0.285710635420587,0.534519069276847,0.492930994364248,1.00219331064836,2.05570538956988,1.53812779901921,1.5923874682994,0.931895061615905,7.55479866537e-05,4.47072156856174,"20200209T165849"
96,96,96,7,"s1_bs_VH_rAD",96,0.600221607937366,1.53102909568663,2.23492017722279,3.34104214933459,7.77298535959734,2.23492017722279,2.58754494216808,0.137635836013872,0.273241681564858,1.8185878421028,1.34855027422147,0.521169797766502,1.41468609673813,2.87292597946679,2.7063398390942,2.77441342712605,0.886938816494455,5.61122432049013e-07,4.44353532870339,"20200216T165042"
96,96,96,7,"s1_bs_rAD",96,0.395446314432271,0.861826303492487,1.18766105362638,1.74079857725807,3.1805685638584,1.18766105362638,1.33632420173884,0.0603941668750071,0.119897580394486,0.350155717682516,0.591739569137062,0.442811383919475,0.621285504192289,1.26169845718824,-0.224198775440396,-0.229838131908534,0.9584888857071,0.00401113428691767,4.46906584640926,"20200216T165042"
98,98,98,8,"s1_bs_VH_rAD",98,0.320980494608283,1.05499847713636,1.54537548967669,2.50627485973753,23.6747177161389,1.54537548967669,2.48026987924332,0.351365363562659,0.697362983825043,12.0988466337289,3.47833963748926,1.40240369267817,4.44882561316376,9.12545982203837,21.903096831144,22.675760059146,0.46580370491805,3.31586170543075e-17,4.09583442542041,"20200221T165849"
