"cwithin","chalf","call","date","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY"
174,210,237,2020-01-02 05:17:47,"RVI",174,0.0401303001188502,0.24776438184074,0.343296254698478,0.488937822220563,0.834647054793334,0.343296254698478,0.380143009383168,0.0132934514176833,0.02623823337653,0.0307485580034091,0.17535266751153,0.461280789553549,0.586787814873994,1.59348386818778,-0.395722439214334,-0.540268641683494,0.959539914897582,6.37823036972057e-05,5.05398964453943
175,214,238,2020-01-04 16:58:50,"RVI",175,0.0686982595691872,0.386324644437734,0.525127448191165,0.720217410017326,1.39085312344917,0.525127448191165,0.575769349879108,0.0203287305999309,0.0401226415661909,0.0723200253657992,0.26892382818523,0.4670686764443,0.655859599835881,1.7860803684714,0.0835221371274351,0.114348701664475,0.965528527322756,0.000253054004531126,5.05684454499428
184,205,246,2020-01-05 16:51:24,"RVI",184,0.0799885465423266,0.380252348367179,0.552208144089644,0.800721849188963,1.52884388656822,0.552208144089644,0.60022984094732,0.0231852665811053,0.0457448072201315,0.0989104119043932,0.314500257399566,0.523966380783738,0.555439790949436,1.55038398296983,-0.138859342955906,-0.194807725171666,0.967858193135306,0.000306729189106817,5.07495044889974
174,214,236,2020-01-08 05:17:22,"RVI",174,0.0194667864205837,0.190131423584255,0.284447805643424,0.428232294338599,0.960035399826906,0.284447805643424,0.330376463858422,0.0150348744498239,0.0296754042427648,0.0393322562516221,0.198323614962067,0.600295834170122,0.91776765567834,2.49229434728803,0.304070261808561,0.415138518932148,0.930564291896824,2.0422442378828e-07,4.9868593238301
181,208,237,2020-01-10 16:59:34,"RVI",181,0.031968687885118,0.257240229764278,0.41091830334834,0.589550298027333,1.27158650115256,0.41091830334834,0.437006624168926,0.0172841030061705,0.0341055248009192,0.0540719792277522,0.232533823835915,0.532105947542864,0.706575843943542,1.95635987144467,0.276379939636513,0.384645812543362,0.95757947388755,2.84508489819843e-05,5.05836124286992
186,208,245,2020-01-11 16:50:43,"RVI",186,0.0734728591841305,0.31748106704908,0.498160599686322,0.76652889296709,1.42286426851978,0.498160599686322,0.570710816998852,0.0223387036879469,0.044071357143261,0.0928172889371683,0.304659299771348,0.533824295417133,0.718512785779311,2.01626290648732,-0.145785014441231,-0.20560378681894,0.947982505725133,2.64960481749614e-06,5.08682286706716
176,208,234,2020-01-14 05:17:47,"RVI",176,0.0305549719599848,0.208661107232539,0.369767131847347,0.560874285964436,1.03694950049065,0.369767131847347,0.402486100306339,0.0171315596470486,0.0338110596121298,0.0516542991255073,0.227275821691414,0.564679926880531,0.474390987313119,1.29551731911818,-0.633878239298705,-0.870240563021022,0.959470066209346,5.67185711385001e-05,5.00754859340597
174,211,238,2020-01-16 16:58:50,"RVI",174,0.070397680929986,0.325371517283599,0.470206661519201,0.694291991357872,1.19481637411391,0.470206661519201,0.519162889031609,0.0197011750592929,0.0388856146350356,0.0675357159767413,0.259876347474604,0.500568035514537,0.562968655644181,1.5288004425535,-0.521129312401599,-0.711483094847119,0.957335184817819,3.869697779303e-05,5.03466759681188
184,205,250,2020-01-17 16:51:23,"RVI",184,0.0743297857868945,0.273116457933386,0.431823558957327,0.600192991703953,1.30166759849561,0.431823558957327,0.467422017889834,0.0180693201008616,0.0356509838574112,0.0600760605189621,0.245104182989524,0.52437449159122,0.796631070632305,2.22361464261185,0.527787078058392,0.740439914685501,0.953679341406793,1.00922813667438e-05,5.08047616698753
179,208,235,2020-01-20 05:17:22,"RVI",179,0.0563594183027772,0.248872338116509,0.392066925244342,0.656843063606165,1.16832568897824,0.392066925244342,0.45824386628018,0.0193828467111059,0.0382497392653678,0.0672493596460949,0.259324814944685,0.565910062364322,0.59509384520921,1.6387092334896,-0.666929359342822,-0.923177634572809,0.940535799733361,9.04254661990861e-07,5.02912259571303
