"cwithin","chalf","call","week","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY","date"
59,59,59,3,"s1_bs_VH_rAD",59,0.668176801322826,1.11303322349484,1.61614532170918,2.73541162939351,7.41351372282536,1.61614532170918,2.15521604655477,0.189495096694466,0.379315648213106,2.11859510860347,1.45553945621665,0.67535663468329,1.81453372167027,2.91560252688039,3.51505365098524,2.86589064822943,0.797388343364942,1.39420099820937e-07,3.8933123078088,"20200116T165850"
59,59,59,3,"s1_bs_rAD",59,0.657435259371742,1.08809652779908,1.90038831342663,2.52559306204167,4.86012369935497,1.90038831342663,2.00151688061025,0.146148585676004,0.292548179230755,1.26020513661068,1.12258858742225,0.560868908125311,0.822852505002918,1.32216382323719,-0.10558217319361,-0.0860831705059447,0.911617279528906,0.000402967153174353,3.92959097231158,"20200116T165850"
58,58,58,4,"s1_bs_VH_rAD",58,0.268996129310498,0.604318328984761,0.789986241746445,1.08322542722855,4.14703846986657,0.789986241746445,0.937800630720517,0.076969696876064,0.154129159406417,0.343611385757204,0.586183747435225,0.625062223497181,3.11419227964255,4.96333187091145,13.459269277001,10.886983471196,0.71154740591737,2.27785835967177e-09,3.91805551797963,"20200123T165043"
58,58,58,4,"s1_bs_rAD",58,0.788508825870105,1.40436692697568,2.02600055703462,2.68592209241308,4.44413287567279,2.02600055703462,2.04244297030156,0.107196116160358,0.214656519981263,0.666478424552165,0.816381298507116,0.399708246632992,0.578873165791427,0.922595451722645,-0.343870586002125,-0.278151310371122,0.951567852744022,0.0214826795268038,3.98352299114605,"20200123T165043"
59,59,59,5,"s1_bs_VH_rAD",59,0.253109843037768,0.639899805016114,0.993682667961043,1.66063639003078,4.1036911035521,0.993682667961043,1.22368716711753,0.104791240200206,0.209762457694015,0.647891037339137,0.804916789077689,0.657779872754343,1.32217164055511,2.12447249127099,1.57244477738776,1.28204438106077,0.869871619623403,1.43358007131151e-05,3.88894593908108,"20200201T051721"
59,59,59,5,"s1_bs_rAD",59,0.485630028614383,0.884337515347515,1.19480673998095,1.57899154795939,2.09136518522691,1.19480673998095,1.24481852519315,0.0552972824453011,0.110689537096477,0.180409577304289,0.424746485923414,0.341211572070322,0.282373922963528,0.453719935587505,-1.00786661592005,-0.821732979358169,0.962797058649557,0.0684462664078457,4.01994633051341,"20200201T051721"
57,57,57,6,"s1_bs_VH_rAD",57,0.409678960031763,0.781506197706837,1.21012758264268,1.83048179627281,5.3816106845229,1.21012758264268,1.55499061286391,0.146540771426688,0.293556440293321,1.22402926834875,1.10635856228835,0.711488901049191,1.84902502641236,2.92264921963868,3.25816810750024,2.61434026343096,0.782863118536531,9.11405768848065e-08,3.84160531059329,"20200209T165849"
57,57,57,6,"s1_bs_rAD",57,0.507319143876224,1.04179212292676,1.491598557043,2.19792892199067,5.15851306930169,1.491598557043,1.72942586855206,0.128319698641591,0.257055245349123,0.93855886838972,0.96879247952785,0.560181559177762,1.29756904379502,2.05099395578926,1.64712170768927,1.32164346869352,0.890171641270715,8.78072236995252e-05,3.90458668896672,"20200209T165849"
58,58,58,7,"s1_bs_VH_rAD",58,0.575925188365188,1.05884630498896,1.37263711303951,2.02839769266674,7.71249206883687,1.37263711303951,1.81235422019284,0.177869706263958,0.356177943047814,1.83498267957275,1.35461532531297,0.747434088888445,2.45593823922503,3.91422090903612,6.45630142334763,5.22239695442863,0.704032249382616,1.62972831426349e-09,3.85717099423006,"20200216T165042"
58,58,58,7,"s1_bs_rAD",58,0.817311655788417,1.9000786041042,2.21450270920374,2.90937414216917,3.77199244863359,2.21450270920374,2.31632588311919,0.0917311733714685,0.183688506216601,0.488047273750172,0.69860380313177,0.301599964073717,0.0255261542139068,0.0406830289766906,-0.658637075969903,-0.532760791988475,0.980327758142711,0.465780491292671,4.0139380626608,"20200216T165042"
