"cwithin","chalf","call","date","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY"
68,86,106,2020-01-02 05:17:47,"RVI",68,0.0409905843390001,0.294537034743177,0.418993755198047,0.568960442622417,1.43525161988282,0.418993755198047,0.438826999766853,0.0285928927284171,0.0570716527516696,0.0555936389913561,0.235783033722437,0.537302932243704,1.32980303421662,2.28673336512796,3.53206659997337,3.07668659191627,0.914497719625834,0.000189462655886219,4.08493155960702
67,85,107,2020-01-04 16:58:50,"RVI",67,0.0549397694334466,0.367778049181223,0.448558152069816,0.578537764364661,0.884086721276054,0.448558152069816,0.462768616544988,0.0217975058322645,0.0435201245666047,0.0318337944540095,0.178420274784032,0.385549642748272,0.220465222369767,0.376430890810222,-0.0375551627821937,-0.0324873755525403,0.985068982266618,0.602619820825003,4.12683649374709
68,87,109,2020-01-05 16:51:24,"RVI",68,0.108744082965215,0.2592613138694,0.358677109381811,0.530698645419135,1.0071115769169,0.358677109381811,0.404841956974517,0.023846261411561,0.0475973369897468,0.0386678044649782,0.196641309151913,0.485723640458271,1.04314357491838,1.793792882109,0.573696241807407,0.499731102186722,0.91179278348208,0.000146189177288007,4.11178275609853
68,86,106,2020-01-08 05:17:22,"RVI",68,0.0301292186822624,0.289976778347749,0.453829010259578,0.56830858621296,1.08567127376778,0.453829010259578,0.45118862503291,0.025407944716729,0.0507144699132039,0.0438983285215282,0.209519279593855,0.464371812517599,0.467540775595633,0.803984547788435,0.089349503208791,0.0778299079974706,0.980904427031244,0.382172058111906,4.10928800200299
67,86,110,2020-01-10 16:59:34,"RVI",67,0.0867592869697806,0.267221562124834,0.440441873831907,0.603645392266637,1.35523941995108,0.440441873831907,0.446960719868562,0.030459161917227,0.0608136789150428,0.0621599564948902,0.249318985428086,0.557809611326479,0.99774235623765,1.70358408424028,1.49597977932507,1.29410854086308,0.929743182918234,0.000969793853733126,4.05623556164056
69,85,106,2020-01-11 16:50:43,"RVI",69,0.134646479576889,0.287191271881604,0.426766020611719,0.569152956486347,1.40468877265473,0.426766020611719,0.45811772405391,0.0302817651431586,0.0604263215320281,0.0632719857127935,0.251539232949442,0.54907116608272,1.30572914604718,2.26110716086316,1.94366098571413,1.70468021230023,0.891484152545293,2.05764979246126e-05,4.09973454751037
69,86,106,2020-01-14 05:17:47,"RVI",69,0.0496209417187833,0.261592386480259,0.451341262906319,0.614491078708734,1.2350985608937,0.451341262906319,0.480352804602316,0.0310008942227127,0.0618613212679661,0.0663128255399396,0.257512767722184,0.536090900802336,0.778235648762923,1.34765636777265,0.318955805722909,0.279738933183529,0.951064288823046,0.00888239194210664,4.0946268241819
68,86,107,2020-01-16 16:58:50,"RVI",68,0.0828704082017696,0.362296225340006,0.507720574614949,0.745376914798044,1.31630059840412,0.507720574614949,0.566586580705951,0.035247854672953,0.0703550123886838,0.0844839656151019,0.290661255786013,0.513004129790467,0.587039790932512,1.00947542007521,-0.2299341483407,-0.20028934653408,0.964035488540738,0.0470448401708292,4.08877401911957
69,86,106,2020-01-17 16:51:23,"RVI",69,0.0325953358778248,0.309043702707617,0.472941933283628,0.659896585018762,1.12937246956346,0.472941933283628,0.48316153209852,0.0303930901027119,0.0606484670301094,0.0637380548934178,0.252463967515005,0.522524975070918,0.376401156060228,0.651806963106727,-0.317996315175181,-0.278897415777653,0.979108912491353,0.301184390943013,4.08958385392798
67,87,106,2020-01-20 05:17:22,"RVI",67,0.0930286775484263,0.297825405556493,0.529209082057324,0.694486839470868,1.53900880791867,0.529209082057324,0.571619454573123,0.0405971427691214,0.0810548107639549,0.110424576068101,0.332301935095329,0.581334194343486,0.931326762598895,1.59018351789066,0.330645257715664,0.286027162879675,0.92258028474484,0.000466606089988551,4.0463254962598
