"cwithin","chalf","call","date","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY","hist.0","hist.1","hist.2","hist.3","hist.4","hist.5","hist.6","hist.7","hist.8","hist.9","hist.10","hist.11"
68,87,106,2020-01-04,"B04",68,0.3914,0.3992,0.4077,0.4108,0.4208,0.4077,0.405591176470588,0.000892938189193164,0.00178231208525778,5.42190254609306e-05,0.00736335694238237,0.0181546280332268,-0.194821038895066,-0.335014854386074,-0.967514504161873,-0.842775417219423,0.954795289060249,0.0149786428600289,4.21934512064339,0,0,0,0,0,0,0,0,0,68,0,0
68,87,106,2020-01-04,"B08",68,0.243,0.2462,0.24815,0.253,0.2569,0.24815,0.249185294117647,0.000452261242391061,0.000902717218014418,1.39087357330992e-05,0.00372944174550283,0.0149665402956808,0.334845986498644,0.575802182581653,-1.08352850806425,-0.943832042336193,0.907196454321506,9.48920312906634e-05,4.21939753267996,0,0,0,0,0,0,0,0,0,68,0,0
68,87,106,2020-01-09,"B04",68,0.2718,0.2946,0.2995,0.312,0.3256,0.2995,0.302320588235294,0.00167205057088732,0.00333742690784385,0.000190111211589113,0.0137880822302854,0.0456074867767665,-0.102261871410189,-0.175849826866924,-0.912141054684933,-0.794541120177816,0.970037665370631,0.100660595966656,4.21848059829088,0,0,0,0,0,0,0,0,0,68,0,0
68,87,106,2020-01-09,"B08",68,0.2423,0.2501,0.2604,0.285,0.3306,0.2604,0.267277941176471,0.00279055053365757,0.00556996217751026,0.000529527715100966,0.0230114692077878,0.0860956542335622,1.11698021640987,1.92076259666304,0.414503582213922,0.361062731294039,0.865720384141685,2.88967726080171e-06,4.21596066717892,0,0,0,0,0,0,0,0,0,68,0,0
68,87,106,2020-01-14,"B04",68,0.0601,0.06515,0.068,0.0708,0.0796,0.068,0.0683132352941176,0.000492364457096352,0.000982763569589448,1.64847475856014e-05,0.00406014132581631,0.0594341829710695,0.404518642639138,0.695611495189675,-0.203832286867191,-0.177552729047817,0.98364208827852,0.514428410215828,4.2177788115538,0,0,45,0,0,0,0,23,0,0,0,0
68,87,106,2020-01-14,"B08",68,0.1624,0.1667,0.1724,0.18045,0.2016,0.1724,0.174507352941176,0.00117720580352271,0.00234971261823839,9.4235318261633e-05,0.00970748774202847,0.0556279582402508,0.836367029655399,1.43821930240416,0.199066220334853,0.173401138872157,0.923757111772729,0.000474032973851878,4.21800481561192,0,0,45,0,0,0,0,23,0,0,0,0
68,87,106,2020-01-19,"B04",68,0.385,0.452,0.5046,0.5448,0.5968,0.5046,0.499141176470588,0.00693915619175831,0.013850613728636,0.00327432842844601,0.0572217478625566,0.11464040748385,-0.204785459236153,-0.352149702082933,-1.01065073625428,-0.880350208959055,0.965310436448665,0.0552614146675724,4.21295172016255,0,0,0,0,0,0,0,0,0,68,0,0
68,87,106,2020-01-19,"B08",68,0.3246,0.381,0.4134,0.4573,0.5092,0.4134,0.414939705882353,0.00566478545859846,0.0113069590991235,0.0021821060118525,0.0467130175845289,0.11257784425618,-0.0897312159443674,-0.154302073400189,-0.862737014675113,-0.751506612423672,0.975742688351811,0.206329004196221,4.21321320069858,0,0,0,0,0,0,0,0,0,68,0,0
68,87,106,2020-01-24,"B04",68,0.5912,0.6484,0.7236,0.7756,0.796,0.7236,0.711882352941177,0.00775876432158918,0.0154865584028054,0.00409349281826163,0.0639804096443719,0.0898749763637681,-0.212368638453203,-0.365189760259358,-1.57445505349242,-1.37146472625727,0.88271265206041,1.11476453089462e-05,4.21549462604445,0,0,0,0,0,0,0,0,0,68,0,0
68,87,106,2020-01-24,"B08",68,0.4262,0.4952,0.55255,0.61215,0.6376,0.55255,0.556198529411765,0.00703476644596569,0.0140414525947644,0.00336517984855136,0.058010170216535,0.104297597258818,-0.124838500774078,-0.214672667776554,-1.3632740339026,-1.18751071716693,0.915955033155654,0.000218210259465653,4.21410827640627,0,0,0,0,0,0,0,0,0,68,0,0
