"cwithin","chalf","call","date","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY","hist.0","hist.1","hist.2","hist.3","hist.4","hist.5","hist.6","hist.7","hist.8","hist.9","hist.10","hist.11"
105,133,163,2020-01-04,"GARI",105,-0.00920088601124557,0.00900585817959258,0.0158366555802736,0.0246331822140831,0.0496702900997007,0.0158366555802736,0.0159917346772466,0.00114539391851029,0.00227135912301214,0.000137752358998836,0.0117367950906044,0.73392882807791,0.127358441258646,0.270143310568957,-0.270060476497039,-0.288951093805111,0.99034243997126,0.660173263388513,4.46571032634566,0,0,0,0,0,0,0,0,0,105,0,0
105,133,163,2020-01-04,"NDVI",105,0.0621004566210046,0.0709883588221868,0.0756693830034924,0.0790345480359678,0.0892982047097226,0.0756693830034924,0.0752662797352388,0.000556355591539375,0.00110327401609163,3.25008121448984e-05,0.0057009483548703,0.0757437244795984,0.0658917109030691,0.139764626093831,-0.478296436612243,-0.511753072181629,0.991622233829062,0.767042221631391,4.65111699445596,0,0,0,0,0,0,0,0,0,105,0,0
105,133,163,2020-01-04,"BSI",105,-0.14070110447966,-0.130465003127824,-0.12687070244034,-0.1231566897852,-0.117032040472175,-0.12687070244034,-0.127143827341978,0.00048682411600266,0.000965390490830542,2.4884760591786e-05,0.00498846274836107,-0.0392348008758902,-0.281201551792988,-0.596463943714676,-0.384635995543356,-0.411541122457766,0.988838667319976,0.536273212897899,4.65320031899024,0,0,0,0,0,0,0,0,0,105,0,0
105,133,163,2020-01-09,"GARI",105,-0.164441770390704,-0.0602255799106193,0.080168776371308,0.330812854442344,0.477445087354643,0.080168776371308,0.122830302137059,0.0189102905151712,0.0374998157282938,0.0375479041736582,0.193772815878952,1.57756524658494,0.255827008937324,0.542641339233503,-1.40025425970416,-1.49820145915064,0.914416423787994,4.49965089812676e-06,4.68683169074491,0,0,0,0,0,0,0,0,105,0,0,0
105,133,163,2020-01-09,"NDVI",105,-0.00803571428571427,0.0596524189760451,0.0966292134831461,0.167238842569887,0.238307349665924,0.0966292134831461,0.111237056413332,0.00638626097602654,0.0126641951693792,0.00428235457166155,0.0654397017999131,0.58829048439356,0.385271638137618,0.81720971744192,-1.08045489672917,-1.15603226457465,0.938651047983623,0.000108047445268287,4.47778502479001,0,0,0,0,0,0,0,0,105,0,0,0
105,133,163,2020-01-09,"BSI",105,-0.206056935190793,-0.105636341785843,-0.0134104654220352,0.0525158097332967,0.10808646917534,-0.0134104654220352,-0.0265617530631692,0.0090498980328622,0.017946287410017,0.00859956871254633,0.0927338595796936,-3.49125524053905,-0.389346779056789,-0.825853605103079,-1.08915622047994,-1.1653422422802,0.934685939147943,6.18378744529665e-05,6.2184950027609,0,0,0,0,0,0,0,0,105,0,0,0
105,133,163,2020-01-14,"GARI",105,0.18143071074761,0.216581053637558,0.23239710573407,0.247095472767663,0.283343055629209,0.23239710573407,0.233600519672367,0.00225954774256132,0.00448076796638068,0.000536083380095964,0.023153474471361,0.0991156804952084,0.174384504505007,0.369891519504695,-0.540686842182037,-0.578507660510048,0.985694490779636,0.322400556341878,4.64910377219185,0,0,0,0,0,64,0,41,0,0,0,0
105,133,163,2020-01-14,"NDVI",105,0.414634146341463,0.436893203883495,0.451979134703897,0.461471357952893,0.485479612789674,0.451979134703897,0.450810403987627,0.00164599307854564,0.00326406604308848,0.000284475787535116,0.0168664100369675,0.0374135332454092,-0.0501909810930344,-0.106461398704154,-0.655826992591053,-0.701701816252919,0.983999090778363,0.23881515895074,4.65326630627643,0,0,0,0,0,64,0,41,0,0,0,0
105,133,163,2020-01-14,"BSI",105,-0.00260331923202081,0.0167725126200944,0.0222519658691651,0.0314219776318125,0.0600033996260411,0.0222519658691651,0.0244584549859711,0.00125215640801383,0.00248307314611849,0.00016462904536366,0.0128307850641985,0.524595076490237,0.512259958685489,1.08656795532052,-0.00770230101043223,-0.00824107374262523,0.973856078655407,0.0357583654471865,4.51828939410942,0,0,0,0,0,64,0,41,0,0,0,0
105,133,163,2020-01-19,"GARI",105,0.0213842009785058,0.0843928505620048,0.111627906976744,0.126696627173272,0.172766221029268,0.111627906976744,0.105468446686748,0.0029465089817716,0.00584303788297443,0.000911601093864373,0.0301927324676713,0.286272657047342,-0.570716478286051,-1.21056160327326,0.0524939090771679,0.0561658360479121,0.97053468706089,0.0193105630376862,4.60845954471645,0,0,0,0,0,0,0,0,0,105,0,0
