"cwithin","chalf","call","week","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY","date"
88,88,88,3,"s1_bs_VH_rAD",88,0.28220754221782,1.20797378794703,1.72196818012098,2.3542236410035,6.45952561418852,1.72196818012098,1.99159723220304,0.132625855987623,0.26360824971384,1.54788635552759,1.24414081016884,0.62469498855078,1.48234039519324,2.88606617969528,2.14829246880103,2.11309031574022,0.861704406534112,1.44613962565148e-07,4.30784851995018,"20200116T165850"
88,88,88,3,"s1_bs_rAD",88,0.490779038202583,0.848932214534206,1.22207895764736,1.75659712232664,4.61365202918584,1.22207895764736,1.40298318756557,0.080426226468464,0.159855833785677,0.569217255548185,0.754464880261623,0.53775760604142,2.06686042437226,4.02410673572302,5.46783534116046,5.37823879907591,0.801921216800868,1.59283446615902e-09,4.35900066317842,"20200116T165850"
90,90,90,4,"s1_bs_VH_rAD",90,0.174664875226837,0.616644399724188,1.00011450042647,1.54533492334117,3.42443830865751,1.00011450042647,1.15817634956064,0.0741084029715319,0.147251818158862,0.494284985189187,0.703054041442894,0.607035398114977,1.06653066765371,2.09920559654934,0.657276585408657,0.65343970923849,0.908854790952747,1.03052543373457e-05,4.3306631917318,"20200123T165043"
90,90,90,4,"s1_bs_rAD",90,0.308430407653784,0.940197188253616,1.13895248353317,1.4434645754687,3.40813233429046,1.13895248353317,1.20930426057258,0.0501178346419375,0.0995830698989078,0.226061761427693,0.475459526592636,0.393167825578913,1.42649654293128,2.80771066149212,4.28978571450753,4.26474393308931,0.90646330546429,7.96948258731677e-06,4.42869349194572,"20200123T165043"
89,89,89,5,"s1_bs_VH_rAD",89,0.166692493268789,0.537871375446765,0.847777946790199,1.23747337385669,4.25960044802374,0.847777946790199,1.01668289857339,0.0776717691322485,0.154356319580024,0.536928431091865,0.732754004487089,0.720730136717443,1.94249905565345,3.80271388787913,4.48518657091731,4.43541145308634,0.811521397419546,2.66473117198118e-09,4.27758340643747,"20200201T051721"
89,89,89,5,"s1_bs_rAD",89,0.485554283311724,0.680306367260478,0.852022251873731,1.06231059295559,2.21239685953822,0.852022251873731,0.90644801983129,0.0316356588389847,0.0628692241779709,0.0890725270057202,0.298450208587161,0.329252424913135,1.32297484260457,2.58990849578289,2.79030502636273,2.75933914361169,0.907250328735755,9.61660196502547e-06,4.43929549903517,"20200201T051721"
86,86,86,6,"s1_bs_VH_rAD",86,0.32363580930614,0.64183818085786,0.937991522924466,1.498841011282,6.81629583991835,0.937991522924466,1.28857646515055,0.115681091877374,0.230005002481706,1.15086189154295,1.07278231321315,0.832532909164849,2.47925581962998,4.77365803424725,7.63326285378866,7.42678477703345,0.719662186018455,1.60601681144517e-11,4.20103048335229,"20200209T165849"
86,86,86,6,"s1_bs_rAD",86,0.303142404240511,0.656045950245454,0.905335836957863,1.18978736697873,2.24334566490914,0.905335836957863,0.950177761977986,0.0420089849765876,0.0835251166546418,0.151768914413632,0.389575300055884,0.410002544413273,0.93062295817271,1.79185855931524,1.175619121219,1.14381888326106,0.945932025216141,0.00128110810445775,4.37486316267762,"20200209T165849"
88,88,88,7,"s1_bs_VH_rAD",88,0.271317618966938,0.88082409825552,1.2446341528133,1.75312659335075,4.47261067065264,1.2446341528133,1.40015432516388,0.0770900259276556,0.153224773961724,0.522972744582342,0.723168545072545,0.516492026682774,1.41624189289508,2.75737465065795,3.10975184904513,3.05879511845047,0.901767187917416,6.01994129541294e-06,4.35700968900341,"20200216T165042"
88,88,88,7,"s1_bs_rAD",88,0.852113637577741,1.32191348258775,1.54397335186881,1.98483473409813,3.39908912762091,1.54397335186881,1.67133877493611,0.0565954780389941,0.112489640850797,0.281868235832679,0.530912644257678,0.317657109509694,0.894039453377621,1.74066431574918,0.751352928689001,0.739041178225545,0.944566010929881,0.000914916386631898,4.42980982630871,"20200216T165042"
88,88,88,8,"s1_bs_VH_rAD",88,0.0952180495094528,0.768490258110914,1.18355842135113,1.75360811004263,6.31814106956399,1.18355842135113,1.38996854272676,0.104034789331436,0.206780408848536,0.952444890428785,0.975932830900152,0.702125840190326,2.0203773981529,3.93360586943306,6.60993038020921,6.50161934512221,0.844903824635401,3.66499997958017e-08,4.26837486706932,"20200221T165849"
88,88,88,8,"s1_bs_rAD",88,0.279252186518416,0.611429027430744,0.766788976847042,1.08087451592851,2.37032698358006,0.766788976847042,0.870436358706609,0.0382869824195262,0.0760995233341054,0.128998586005794,0.359163731473257,0.412624918387993,1.22662204411677,2.38819127392978,2.17846389583657,2.14276735050469,0.91521650867857,2.53336555173788e-05,4.39969713975951,"20200221T165849"
86,86,86,9,"s1_bs_VH_rAD",86,0.214772343781382,0.483975302379993,0.738943195944415,1.01875609741222,3.63050952741133,0.738943195944415,0.81675793189865,0.0529934317077938,0.105365139571692,0.2415141271585,0.491440868425185,0.601697087021577,2.52351603814006,4.8588784241785,10.8487607324206,10.5553041471943,0.803284718149679,2.35377286523235e-09,4.30862354022699,"20200228T165042"
86,86,86,9,"s1_bs_rAD",86,0.329213774283972,0.536219383574535,0.801439791326391,1.02678087347197,1.89684275558211,0.801439791326391,0.8249052258985,0.0349100226783472,0.0694104777406597,0.104809032772633,0.323742231988095,0.392459911543741,0.787542945663708,1.51636659682961,0.53152618864301,0.517148522463001,0.94963531416858,0.00211951839464714,4.38094466152344,"20200228T165042"
86,86,86,10,"s1_bs_VH_rAD",86,0.278191890851805,1.04550313517209,1.42574478701916,2.34561535873279,10.3546580148291,1.42574478701916,2.0977241404804,0.193644986019269,0.385018111145989,3.22486073249466,1.7957897239083,0.856065718677885,2.2159718495273,4.26672057776616,5.54050724584353,5.39063774674691,0.751802174702922,9.5369385451879e-11,4.17778320052412,"20200308T051721"
86,86,86,10,"s1_bs_rAD",86,0.466900427757028,0.851053842164823,1.26185885038783,1.78921444529674,2.96572535111613,1.26185885038783,1.37589059303348,0.0650469365806669,0.129330736483046,0.36387494043352,0.603220474149809,0.438421831796861,0.694425248810224,1.33707406953342,-0.0518614971901545,-0.0504586551286953,0.950349697002739,0.00233924727542303,4.36187091807324,"20200308T051721"
