"cwithin","chalf","call","date","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY"
103,133,164,2020-01-02 05:17:47,"RVI",103,0.0485125383083632,0.197213015735178,0.320497653387112,0.497804329909345,1.09479577335578,0.320497653387112,0.373989899012365,0.0221287973026003,0.0438923645274068,0.0504374180161359,0.224582764289996,0.600504893001323,0.987088029041001,2.07425361235068,0.561957216751553,0.595764127270813,0.924558229609046,1.90061816510018e-05,4.46528038714553
104,133,163,2020-01-04 16:58:50,"RVI",104,0.0498345155294516,0.329114258956867,0.613192135905523,0.878575381895913,1.44670084509103,0.613192135905523,0.625106126669093,0.0319406408396274,0.0633467277383198,0.106101271873592,0.325731901835837,0.521082561726783,0.220821781321184,0.466216489933087,-0.632017268091829,-0.673139915718047,0.979646816176464,0.109947951546415,4.49782436859784
104,133,164,2020-01-05 16:51:24,"RVI",104,0.0384769485562169,0.196822397524031,0.307221640346807,0.547972809448563,1.32377359862181,0.307221640346807,0.393855818522264,0.0273660543327388,0.0542741143420432,0.077885696693211,0.279080090105351,0.708584403176908,1.14577816510229,2.41905789899865,0.8352093792829,0.889552864393773,0.895512880276283,5.7674635708278e-07,4.4143124703927
102,135,165,2020-01-08 05:17:22,"RVI",102,0.0678505189982749,0.22825132038174,0.356641581192781,0.496841350544477,1.06335683108788,0.356641581192781,0.396684329539586,0.0227220644915883,0.0450744637831204,0.0526618059055096,0.229481602542578,0.578499288865095,0.854789285258504,1.78774650601641,0.254619180667609,0.268681754625831,0.936738093468246,0.000104491867206588,4.46416193536338
104,134,165,2020-01-10 16:59:34,"RVI",104,0.04293767420662,0.279000987578563,0.405688311900135,0.616644748696523,1.09329619195219,0.405688311900135,0.464695154618694,0.0248961645208543,0.0493756704365914,0.0644611768163424,0.253892057410905,0.546362609739791,0.628308821636861,1.32653550598557,-0.394513103651643,-0.420182375939682,0.951151072299571,0.000753982515136212,4.49644044708473
104,133,164,2020-01-11 16:50:43,"RVI",104,0.0461431856668775,0.201349634884064,0.29395409759596,0.44271543955534,0.979271976822694,0.29395409759596,0.34227195828548,0.0187241563271122,0.0371349478846947,0.0364617791368621,0.190949676975014,0.557888755863977,1.01507944305502,2.14311637245607,0.724287730072713,0.771414020140227,0.925120584414025,1.87188201495125e-05,4.49918491747158
104,131,166,2020-01-14 05:17:47,"RVI",104,0.0374926463966458,0.186689352248026,0.30959463816562,0.598130717474485,1.23136076129686,0.30959463816562,0.424397453603496,0.0301178502671804,0.0597316525525546,0.0943368300904953,0.307143012439637,0.723715493181526,0.966440771012799,2.040426543496,-0.124468880040281,-0.132567535176366,0.883008390095502,1.57067640770593e-07,4.40214868000906
102,132,166,2020-01-16 16:58:50,"RVI",102,0.0197138718615544,0.2141061258995,0.40145531754476,0.633588107327994,1.2067840035522,0.40145531754476,0.445230671020537,0.0272787969941287,0.0541137953205852,0.075901542075582,0.275502344954779,0.618785638292361,0.599518685639314,1.25386157036246,-0.26503445300265,-0.279672260677053,0.953664328091765,0.00127891198545738,4.42998600039019
103,131,167,2020-01-17 16:51:23,"RVI",103,0.044412078052833,0.193142627268512,0.314532023400816,0.435896788209782,0.989366990448941,0.314532023400816,0.333205832193919,0.0179043549797824,0.0355132032100251,0.0330182905059322,0.181709357232731,0.545336664836586,0.835313828921183,1.75531733352049,0.746253275643519,0.791147294195717,0.950926964604782,0.000778931985540595,4.49003993588166
105,132,166,2020-01-20 05:17:22,"RVI",105,0.0826548649231905,0.25851301663302,0.374391715595461,0.577210047069806,1.34788960145034,0.374391715595461,0.443249427044862,0.0254035358023444,0.0503761648014218,0.0677606612824043,0.260308780647915,0.587273811910801,1.19405831793565,2.53274823271786,1.32694604721627,1.41976536787942,0.904745607346735,1.44810790989663e-06,4.4970293062387
104,134,165,2020-01-22 16:59:33,"RVI",104,0.0555306656390496,0.225319594836343,0.458973953304092,0.691234001661407,1.25718597075206,0.458973953304092,0.491049258480376,0.0287768024066027,0.0570720004142456,0.08612285310186,0.293466954020142,0.597632414573476,0.529514278458843,1.11795261679129,-0.583829408678234,-0.621816679373201,0.951436601329282,0.000788537989646438,4.46365207221967
104,133,165,2020-01-23 16:50:43,"RVI",104,0.0484114693765314,0.147715895271906,0.266728342710142,0.42465865282237,0.950150256747252,0.266728342710142,0.312357043548007,0.0196760159962268,0.0390227370373056,0.0402631429703123,0.200656779029048,0.6423955635827,0.948590844233566,2.00274035982885,0.308328387933735,0.328389991137141,0.914372681033698,4.91389329498112e-06,4.45085326458927
104,134,165,2020-01-26 05:17:46,"RVI",104,0.0748824315898715,0.272057264718186,0.381362044642168,0.658494377411888,1.321451743287,0.381362044642168,0.469983625985448,0.0270232492677599,0.0535942413480238,0.0759466241026985,0.275584150673979,0.586369684893048,0.856330033415481,1.80795200552505,-0.0182163019061981,-0.0194015583891468,0.921857476556071,1.23470087669545e-05,4.48164303942988
102,132,168,2020-01-28 16:58:49,"RVI",102,0.168824549082972,0.390760221647684,0.561987622917493,0.756299713095575,1.44609679978374,0.561987622917493,0.597193218098587,0.025804693322255,0.0511895701651188,0.0679199841404745,0.260614627641033,0.436399174911612,0.919174092301327,1.92240391903784,0.67500228249943,0.712282543533684,0.939046990382441,0.000144294697920142,4.53530702565746
104,132,166,2020-01-29 16:51:23,"RVI",104,0.0814183894525138,0.305921196728051,0.406103537628371,0.61241780784794,1.18368166060575,0.406103537628371,0.470422138868763,0.0230487304803365,0.0457117207441985,0.0552493735825401,0.235051852965553,0.49966154554458,0.838967774684707,1.77129542538906,0.151783116973101,0.161658992127175,0.939527467947707,0.000132304791852714,4.52556068669358
104,134,165,2020-02-01 05:17:21,"RVI",104,0.0640742522711306,0.286114476344585,0.460647270286072,0.66400324276779,1.40700828610972,0.460647270286072,0.506678022395711,0.029043775813723,0.0576014792001954,0.0877282550058516,0.296189559245176,0.584571554623016,0.8412598792417,1.77613469864701,0.187660623122899,0.199870893423422,0.938320707277439,0.000111416873137166,4.48019191114514
103,131,167,2020-02-03 16:59:33,"RVI",103,0.115096096026204,0.337505705031812,0.517729562542735,0.84484347073814,1.27835084537567,0.517729562542735,0.590993885577971,0.0304790748181236,0.0604551003871314,0.095684322182184,0.309328825333469,0.523404442722714,0.482961747486218,1.01488937144113,-0.882340207066253,-0.935421109915521,0.945047899216332,0.000318789821561158,4.49845860439812
103,134,165,2020-02-04 16:50:42,"RVI",103,0.0582489210175506,0.169840563887503,0.272038203678903,0.45356348295842,0.940942013459501,0.272038203678903,0.336563615446848,0.0208834228960577,0.0414221702968939,0.0449200872411254,0.211943594480053,0.629728184369129,1.01062105226054,2.12370559331541,0.256506346354554,0.271937569302376,0.900333927674054,1.07931256856576e-06,4.45221752055158
104,132,164,2020-02-07 05:17:46,"RVI",104,0.0522927209498007,0.275346007120425,0.452249057722369,0.643255647893399,1.19915321963503,0.452249057722369,0.4662186827695,0.022834995729479,0.0452878282763307,0.0542294511163938,0.232872177634843,0.499491303633526,0.435686567654415,0.919856098739609,-0.29155747621983,-0.310527868268731,0.97616579347248,0.0573054402460021,4.5165631948499
104,131,167,2020-02-09 16:58:49,"RVI",104,0.0224485531223404,0.215425815063668,0.37219619992156,0.537005871262835,0.92743573961539,0.37219619992156,0.388349029086079,0.020958246109982,0.0415657380472651,0.045681800320684,0.213733011770957,0.550363193321084,0.450412800647357,0.950947291894692,-0.630163101022998,-0.671165105966079,0.966229930828901,0.00932484090323577,4.48900412789738
103,132,165,2020-02-10 16:51:23,"RVI",103,0.139560322009586,0.303117452385874,0.440019998878462,0.682600374592058,1.07549015060559,0.440019998878462,0.495921105009015,0.0232055716338828,0.0460281413080479,0.0554653511500926,0.235510830218257,0.474895760312471,0.491657078198865,1.03316162336866,-0.731384536066875,-0.775384062772686,0.951329277962639,0.000829323028808751,4.52331695151675
103,131,166,2020-02-13 05:17:21,"RVI",103,0.107818766559207,0.342193872722938,0.483585779377673,0.652275237038514,1.21232674242572,0.483585779377673,0.520686450071756,0.0243454173496829,0.0482890198808305,0.0610480326308148,0.247079000788846,0.474525505234094,0.760599059387808,1.59831271383006,0.266728149522292,0.282774308224538,0.952704860428392,0.00102915301964869,4.52563574961327
102,134,166,2020-02-15 16:59:32,"RVI",102,0.0907315705347346,0.220663631576607,0.330086446810411,0.439416731218594,1.22444991351086,0.330086446810411,0.358170181945173,0.0193813030211358,0.0384472916807042,0.0383147604933029,0.195741565573853,0.546504358656566,1.39237501567911,2.91207858155603,3.09791141287653,3.2690085322898,0.903623341751643,1.71854577214371e-06,4.48998168584524
104,135,165,2020-02-16 16:50:42,"RVI",104,0.0618524716127438,0.234740263119046,0.412174427021221,0.605013138285178,1.02753625392086,0.412174427021221,0.429347163998919,0.0223187424621873,0.0442639616816889,0.051805131569718,0.22760740666709,0.530124397578792,0.450394845931619,0.950909384472249,-0.717612315915876,-0.764304265470892,0.960822138154428,0.00365176833407394,4.5021669304335
103,134,166,2020-02-19 05:17:46,"RVI",103,0.0466773479719483,0.201418989202421,0.30794120113854,0.472355218694444,1.37012555198882,0.30794120113854,0.359360154484151,0.0214198390992947,0.0424861492926308,0.0472573792250864,0.217387624360464,0.60492968307106,1.45091241478934,3.04892798720814,3.32268650915388,3.5225767537313,0.894659239608834,5.83917800826558e-07,4.47047015722626
