"cwithin","chalf","call","date","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY"
102,130,160,2020-01-02 05:17:47,"RVI",102,0.0505607007479908,0.191750749507923,0.328060189827177,0.512270561263918,1.1561653547502,0.328060189827177,0.388861583322775,0.0234852749061837,0.046588467944332,0.0562589300167404,0.237189649893794,0.609959070441047,0.885021456289651,1.85097549012081,0.269012121418667,0.283869615041846,0.925675659281687,2.39348747912603e-05,4.44830614509045
102,129,161,2020-01-04 16:58:50,"RVI",102,0.1531521696266,0.384419186419312,0.536811390631393,0.824251941784313,1.37762407297107,0.536811390631393,0.626786256069781,0.0305724053747942,0.0606474283769059,0.0953365409808761,0.308766159060342,0.492617947618121,0.68906918344019,1.44115169240363,-0.488063774092399,-0.515019453163815,0.933606446625331,6.80357539030645e-05,4.50844217899147
103,129,158,2020-01-05 16:51:24,"RVI",103,0.0923958270306459,0.371307600166666,0.602805420619771,0.877839485891408,1.38022739321874,0.602805420619771,0.619750030537742,0.0309660238406538,0.0614209614644819,0.0987661471474937,0.314270818160856,0.507092864341081,0.308745311008813,0.648793276602246,-0.71654132817531,-0.759647899001118,0.973979805059487,0.0397161561686686,4.50072737000582
102,128,159,2020-01-08 05:17:22,"RVI",102,0.0827459462769613,0.349248403938791,0.60972640268973,0.812188599531129,1.52391818171641,0.60972640268973,0.596421529144025,0.0293511495158012,0.0582247852668802,0.0878719777456895,0.296432079481438,0.497017738288007,0.188605100050382,0.394457575038481,-0.365770753765593,-0.385972210164504,0.96597855069256,0.00989327234491828,4.49265950191879
102,127,158,2020-01-10 16:59:34,"RVI",102,0.0819280876056641,0.353572665750174,0.550357073428406,0.75741929648017,1.35401938494624,0.550357073428406,0.58341989586322,0.0271869735896028,0.0539316423862304,0.0753914163620998,0.274574974027313,0.470630117303518,0.461658579596344,0.965534461977104,-0.40071385330455,-0.422845211136289,0.967419344324034,0.0127325697644161,4.51368789181395
102,129,157,2020-01-11 16:50:43,"RVI",102,0.117209823003416,0.430410362733259,0.607135888423054,0.908618907367565,1.538912152775,0.607135888423054,0.672982959833218,0.0300599845366621,0.0596309232737426,0.0921674723751249,0.303590962275106,0.451112406100659,0.534711457397159,1.1183206857812,-0.477835783990463,-0.504226572911517,0.959820533169289,0.00346874083531635,4.5248255400107
101,128,157,2020-01-14 05:17:47,"RVI",101,0.107315445459064,0.408382887436446,0.574575696122259,0.695817610220332,1.31286524239985,0.574575696122259,0.570617991363907,0.0245945224612304,0.0487948320747689,0.0610939440446926,0.24717189169623,0.433165261938959,0.478563401792348,0.996110522646093,0.0857763734041908,0.0900889685246757,0.977975032794206,0.0891932765934296,4.52019277516607
102,128,160,2020-01-16 16:58:50,"RVI",102,0.0852913326149342,0.38106808762207,0.573957971784276,0.827804069180382,1.43047165044655,0.573957971784276,0.600515891272016,0.0301836745964605,0.0598762910801223,0.0929275296387917,0.304840170644867,0.507630480850645,0.44841431666955,0.937834787705942,-0.57224599410012,-0.603851042836939,0.969158074069041,0.0173227809851222,4.4943235703891
102,130,160,2020-01-17 16:51:23,"RVI",102,0.0967102397353035,0.246887600341629,0.437407889260683,0.770226346431353,1.49126122811377,0.437407889260683,0.529294865740557,0.0346068414469781,0.0686506642927395,0.122158614443501,0.349511966094869,0.660335077321887,0.824049487976208,1.7234558485002,-0.425736065501787,-0.449249395849106,0.897824297137709,9.09468944631892e-07,4.41943705627895
104,130,158,2020-01-20 05:17:22,"RVI",104,0.190371959721262,0.400406641338978,0.56374901201769,0.728718071589054,1.06891554011249,0.56374901201769,0.577164017989083,0.0212637389047168,0.0421716109535493,0.0470232455896286,0.216848439214186,0.375713718207374,0.397953850850492,0.840191789002077,-0.608728496478737,-0.648335843816429,0.969946460214287,0.0181631796018494,4.57422145911439
104,129,158,2020-01-22 16:59:33,"RVI",104,0.083263050183048,0.36309183938546,0.531542768536701,0.666838830868409,1.07247816983928,0.531542768536701,0.532950804085793,0.0215682547925231,0.0427755463953494,0.0483797199387006,0.219953904122433,0.41270958301627,0.319773848856121,0.675131957065649,-0.637704737527196,-0.679197444348444,0.977507491968449,0.0736693839526132,4.55797835252146
103,129,160,2020-01-23 16:50:43,"RVI",103,0.122306317663918,0.294786143344171,0.511495083140112,0.721628193453157,1.34365979435593,0.511495083140112,0.542713470864451,0.0292424087026659,0.0580021790106956,0.088077202073576,0.296778035025465,0.54684110669438,0.631368206831029,1.32674872474645,-0.386968299189359,-0.410248012082999,0.946668052376464,0.000406093826771834,4.48782338474045
103,129,158,2020-01-26 05:17:46,"RVI",103,0.0431293209865668,0.324098698689427,0.550870491685704,0.794266393023676,1.36424679031419,0.550870491685704,0.579848602036637,0.0292958615815926,0.0581082025426034,0.0883994930982071,0.297320522497535,0.512755435562384,0.486470902300256,1.02226346254057,-0.538621856311781,-0.571024929637024,0.966424791312975,0.0101596093827166,4.50202676537984
103,128,157,2020-01-28 16:58:49,"RVI",103,0.127800844846757,0.451536368078711,0.695444896595291,0.933827983248457,1.44834369769357,0.695444896595291,0.700368442093996,0.0296540977378421,0.05881876225997,0.0905746478024855,0.300956222402006,0.429711283823971,0.207286384564007,0.43558884245687,-0.787380173560161,-0.834748354408626,0.980376672083384,0.129859703269961,4.53931297986815
103,129,159,2020-01-29 16:51:23,"RVI",103,0.191482152789943,0.436671143789012,0.623514853521504,0.871932058013385,1.51274450110357,0.623514853521504,0.682797107935575,0.031480745748951,0.0624419099290679,0.10207684734974,0.319494674994342,0.467920369434968,0.578852082473615,1.21639204180617,-0.416358398845181,-0.44140619735032,0.95718858035977,0.00211570426171332,4.52736431966018
102,127,157,2020-02-01 05:17:21,"RVI",102,0.167937539776535,0.415847838845118,0.546287371971159,0.756264369424192,1.34503328144361,0.546287371971159,0.604779393670079,0.0265389047063495,0.0526460480504699,0.0718399732272953,0.268029799140497,0.443186064118305,0.686992326913713,1.43680805700396,-0.225145718033767,-0.23758047767334,0.949536503140015,0.000673127669045741,4.53036413547517
102,128,157,2020-02-03 16:59:33,"RVI",102,0.0897999893135601,0.472866026561481,0.590027176022226,0.843171509636396,1.26843036639031,0.590027176022226,0.657361674807812,0.0273949132993127,0.0543441388351274,0.0765490900170395,0.276675062152409,0.420887120067197,0.359846861021337,0.752600646248529,-0.646660343627652,-0.682375284207812,0.970769947075889,0.0231158931278727,4.53515249096802
