"cwithin","chalf","call","date","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY","hist.0","hist.1","hist.2","hist.3","hist.4","hist.5","hist.6","hist.7","hist.8","hist.9","hist.10","hist.11"
88,119,152,2020-01-04,"B04",88,0.3606,0.3674,0.3694,0.3724,0.3818,0.3694,0.370352272727273,0.00050684957566619,0.00100741841411403,2.26068913270637e-05,0.00475467047512903,0.0128382376058223,0.629749138895852,1.22610008966437,-0.100698983680721,-0.0990489192281021,0.945735100695317,0.00107175459625084,4.47725555637216,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-01-04,"B08",88,0.229,0.2317,0.23285,0.2344,0.2397,0.23285,0.233205681818182,0.000231760773875973,0.000460649633503376,4.72674895506792e-06,0.00217410877259348,0.00932270927381828,1.01321685912764,1.97269865903112,1.6607790333067,1.63356532819919,0.916410075259302,2.89393472516977e-05,4.47729398577757,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-01-09,"B04",88,0.1932,0.2096,0.2559,0.2642,0.2812,0.2559,0.240888636363636,0.00295767223623516,0.00587869383096707,0.000769808605015674,0.0277454249384592,0.115179467812569,-0.463839825506792,-0.903080316458897,-1.46831251682396,-1.44425258890028,0.84860018852562,4.91728738934212e-08,4.47063680189597,0,0,0,0,0,0,0,0,38,50,0,0
88,119,152,2020-01-09,"B08",88,0.1534,0.165,0.1928,0.223,0.2443,0.1928,0.193157954545455,0.00305604421986143,0.00607421880029899,0.000821867752089864,0.0286682359431107,0.148418614240214,0.17357376589462,0.337942200762536,-1.43620539982956,-1.41267158260226,0.910670316382779,1.53921577192353e-05,4.46648082517433,0,0,0,0,0,0,0,0,38,50,0,0
88,119,152,2020-01-14,"B04",88,0.0548,0.05905,0.06165,0.0645,0.0771,0.06165,0.0619340909090909,0.000400498925921995,0.000796034981930085,1.41151462904911e-05,0.00375701294787377,0.0606614691961564,0.891640240194305,1.73599312952995,1.64663155011915,1.61964966720336,0.952378883392029,0.00270203608928719,4.47554621436391,0,0,0,0,88,0,0,0,0,0,0,0
88,119,152,2020-01-14,"B08",88,0.1747,0.21585,0.2223,0.2246,0.2348,0.2223,0.220192045454545,0.00103393848561448,0.00205506469666101,9.40745336990596e-05,0.00969920273522827,0.0440488334408542,-1.8445479224735,-3.59127187867265,5.41688032800167,5.32811874028134,0.840052586260854,2.50812448506127e-08,4.47634846418001,0,0,0,0,88,0,0,0,0,0,0,0
88,119,152,2020-01-19,"B04",88,0.3198,0.3612,0.4086,0.4928,0.582,0.4086,0.425572727272727,0.00818051063509936,0.0162596506859509,0.00588902637408568,0.0767399920125464,0.180321686740438,0.41320747506531,0.804500857461835,-1.07783739398841,-1.06017583371723,0.933054658429731,0.000206077930900605,4.46151012393071,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-01-19,"B08",88,0.2636,0.2893,0.33585,0.41765,0.4798,0.33585,0.351657954545455,0.00726958219511357,0.0144490817747002,0.00465052062565308,0.068194725790585,0.193923455758969,0.370630715967281,0.721605359995588,-1.19486436424307,-1.17528518736289,0.918930420399845,3.84505699007142e-05,4.4589991883797,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-01-24,"B04",88,0.6196,0.6756,0.715,0.7856,0.8416,0.715,0.726590909090909,0.00710298913419191,0.014117960027157,0.00443981600835946,0.0666319443537366,0.0917048968271633,0.178289754048133,0.347124068812434,-1.16646943016622,-1.14735553575109,0.949720607591708,0.00185655422778026,4.47319196017024,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-01-24,"B08",88,0.4515,0.4949,0.5438,0.6195,0.671,0.5438,0.547603409090909,0.00695096150571097,0.013815788653758,0.00425179619514107,0.0652057987846255,0.119074859108119,0.267281995634552,0.520388927228678,-1.26988314173875,-1.24907469904576,0.925383734857635,8.12523262821602e-05,4.47037504719167,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-01-29,"B04",88,0.2222,0.3275,0.3879,0.4202,0.4824,0.3879,0.374997727272727,0.00703109714087138,0.0139750669058532,0.00435039677638454,0.0659575376767852,0.175887833124961,-0.605045388861872,-1.1780027311117,-0.418884341353071,-0.412020457169127,0.947180534420076,0.00130571290171001,4.461250586512,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-01-29,"B08",88,0.2491,0.3128,0.3583,0.3942,0.4287,0.3583,0.351823863636364,0.00577493864821011,0.0114783158828512,0.002934792642372,0.0541737264951563,0.153979681580522,-0.371549168399977,-0.723393555549226,-1.07088925762995,-1.05334155027365,0.93406916874015,0.000233908052265597,4.46529144310004,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-02-03,"B04",88,0.726,0.7392,0.7466,0.7572,0.7724,0.7466,0.747913636363636,0.00121320579089497,0.00241137787725465,0.000129524409613375,0.0113808791230456,0.0152168359683607,0.304942386798558,0.593712424048289,-1.00685941915691,-0.990360911668467,0.955733008464045,0.00438334475866958,4.47722252428255,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-02-03,"B08",88,0.382,0.386,0.3897,0.3917,0.3964,0.3897,0.389367045454545,0.000386537835675699,0.000768285803336534,1.31482118599791e-05,0.00362604631244267,0.00931266873961982,0.00221945757998734,0.00432120819188414,-0.99604016083943,-0.979718938889536,0.955720540511389,0.00437537516616917,4.47729394338178,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-02-08,"B04",88,0.292,0.3167,0.3276,0.3391,0.3758,0.3276,0.327938636363636,0.00180160255479954,0.0035808801580516,0.000285627915360502,0.0169005300319399,0.0515356477033089,0.272534539726862,0.530615451386914,-0.105103098091664,-0.103380867343328,0.988143874198128,0.610613545340495,4.47602849706219,0,0,0,0,0,0,0,0,60,28,0,0
88,119,152,2020-02-08,"B08",88,0.3853,0.4094,0.428,0.4418,0.473,0.428,0.427867045454545,0.0022056222223323,0.00438391299516456,0.000428099706112853,0.0206905704636884,0.048357476191483,-0.0560118482644075,-0.109053157737807,-0.457969685129284,-0.450465344269154,0.968089148291888,0.0287123708275611,4.47617866655031,0,0,0,0,0,0,0,0,60,28,0,0
88,119,152,2020-02-13,"B04",88,0.2612,0.2658,0.267,0.2692,0.2732,0.267,0.267527272727273,0.000263847067459778,0.000524424616356044,6.12614420062695e-06,0.00247510488679307,0.00925178529112539,-0.0568380765463348,-0.110661796016107,-0.551333991639963,-0.542299773141692,0.98646497500608,0.495687533284783,4.47729449405165,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-02-13,"B08",88,0.2002,0.2052,0.206,0.2075,0.21,0.206,0.206115909090909,0.000200644770263146,0.000398803207032566,3.54273249738766e-06,0.00188221478513683,0.00913182681258563,-0.502264267442398,-0.977891394065374,0.254136852791354,0.24997253879767,0.969895462631427,0.0382216067796882,4.47729552751027,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-02-18,"B04",88,0.508,0.5348,0.571,0.6718,0.7536,0.571,0.601190909090909,0.00842186530063357,0.0167393692179669,0.00624164773249739,0.0790040994664036,0.131412664881892,0.611887992952556,1.19132504784219,-1.16724219489184,-1.14811563787023,0.863050862046861,1.62120394522905e-07,4.46898976376084,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-02-18,"B08",88,0.4072,0.4185,0.4542,0.5295,0.589,0.4542,0.476589772727273,0.00659669438445606,0.013111644389657,0.00382944115856844,0.0618824786071828,0.129844327655338,0.574758649436971,1.11903548267747,-1.21262846832065,-1.19275820690715,0.855130400126136,8.35560566946814e-08,4.46917340108111,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-02-23,"B04",88,0.7496,0.77,0.7754,0.78,0.7924,0.7754,0.774440909090909,0.00101892314686406,0.0020252200850098,9.1361985370951e-05,0.00955834637220011,0.012342253953785,-0.436308280192721,-0.849477336965559,-0.14791302623277,-0.14548930736546,0.966671184725649,0.0229760693978162,4.47726137210422,0,0,0,0,0,0,0,0,88,0,0,0
88,119,152,2020-02-23,"B08",88,0.2753,0.28815,0.3007,0.3101,0.3183,0.3007,0.298771590909091,0.0013317577703122,0.00264701277334313,0.00015607493077325,0.0124929952682793,0.0418145354123734,-0.249203972576222,-0.485191633062249,-1.23289366709772,-1.21269133794228,0.938509571713794,0.00041148757100817,4.47646902714449,0,0,0,0,0,0,0,0,88,0,0,0
88,119,152,2020-02-28,"B04",88,0.8744,0.8924,0.9028,0.92,0.9696,0.9028,0.907281818181818,0.00215387341872828,0.00428105664455889,0.000408247021943574,0.0202051236557358,0.0222699532282335,0.820095322137625,1.59669761481415,0.44293151513032,0.435673591352476,0.947473536402768,0.00135937330030107,4.47709309779529,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-02-28,"B08",88,0.3807,0.3967,0.4033,0.42095,0.4724,0.4033,0.411098863636364,0.00219684601879565,0.0043664693403342,0.000424699653866249,0.0206082423769289,0.0501296505532496,1.31540558096888,2.56104979134824,1.03706218468945,1.02006877141393,0.843394431297011,3.25451059539831e-08,4.47612023668568,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-03-04,"B04",88,0.2168,0.2532,0.268,0.2763,0.2928,0.268,0.264152272727273,0.00195014935075833,0.0038761329999028,0.000334671259143156,0.0182940224976126,0.0692555937858634,-0.733147795193599,-1.42741374605162,-0.201848915592987,-0.198541397401189,0.940451249436618,0.000529675654702031,4.47491956128641,0,0,0,0,0,0,0,0,35,53,0,0
88,119,152,2020-03-04,"B08",88,0.2732,0.3143,0.3305,0.3395,0.3486,0.3305,0.324613636363636,0.00215246340237984,0.00427825408438756,0.000407712685475444,0.0201918965299311,0.0622028598555604,-0.957792127595074,-1.86478859754084,-0.0184816444831002,-0.0181788022549781,0.88854174027826,1.61913233587469e-06,4.47538177006935,0,0,0,0,0,0,0,0,35,53,0,0
88,119,152,2020-03-09,"B04",88,0.522,0.5338,0.5444,0.5488,0.5572,0.5444,0.541836363636364,0.000904964511762814,0.00179871495812398,7.20685475444095e-05,0.00848931961610643,0.0156676815840359,-0.391024458206716,-0.761311280407333,-1.16386942945366,-1.1447981389318,0.924858785835878,7.63670937106558e-05,4.47721521116132,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-03-09,"B08",88,0.3622,0.3682,0.3714,0.3767,0.384,0.3714,0.372354545454545,0.000570902576685476,0.00113473068940059,2.86818181818182e-05,0.00535554088601872,0.0143829072355785,0.0695111452380886,0.135335828419749,-1.00833745286724,-0.991814726158344,0.962734255268968,0.0124878414703864,4.4772345832283,0,0,0,0,0,0,0,0,0,88,0,0
88,119,152,2020-03-14,"B04",88,0.0902,0.1101,0.1449,0.1948,0.2554,0.1449,0.155221590909091,0.00510772650340678,0.0101521594982633,0.00229582056295716,0.047914721776894,0.308685934065425,0.480563361154268,0.935640469844459,-1.08823806469171,-1.07040607790396,0.915205227058288,2.5301926862239e-05,4.4313148469311,0,0,0,0,0,0,0,0,46,0,42,0
88,119,152,2020-03-14,"B08",88,0.1404,0.15345,0.19,0.2341,0.2839,0.19,0.195418181818182,0.00478774437498985,0.00951616036986132,0.00201717966562173,0.0449130233409168,0.229830320408487,0.555425425277495,1.08139435478805,-1.01435780600259,-0.99773642913519,0.8930473110685,2.50697463963064e-06,4.45194375172431,0,0,0,0,0,0,0,0,46,0,42,0
