"cwithin","chalf","call","week","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY","date"
104,104,104,3,"s1_bs_VH_rAD",104,0.247072325706188,0.657927207004481,1.2838766161328,2.13290884332743,13.1685027937984,1.2838766161328,1.77606109014912,0.171522540715824,0.340174505022139,3.05967812525559,1.749193564262,0.984872408929994,3.15590285540393,6.66299285792002,15.6009356511075,16.6160214910194,0.709557222190132,4.79499046148156e-13,4.29841100752983,"20200116T165850"
104,104,104,3,"s1_bs_rAD",104,0.427677962725132,0.952267806334869,1.18745465277394,1.55057720858386,3.97555106317343,1.18745465277394,1.32101232775247,0.0597919676099666,0.118583265506303,0.371808256629814,0.609760819198654,0.461586017320583,2.04799814512795,4.323896405954,5.62354044352025,5.98944005377752,0.817858160498191,5.33981290162331e-10,4.55503001656086,"20200116T165850"
104,104,104,4,"s1_bs_VH_rAD",104,0.258979947455583,0.788294580945316,1.12845844551372,1.91990266461164,4.35327982736527,1.12845844551372,1.41124753611236,0.0809844735594964,0.160613602693903,0.682082435601712,0.825882821955822,0.585214713097692,1.07690762792959,2.27365294886938,0.755099476344488,0.804230554332605,0.905404147224473,1.72215449445464e-06,4.48776178150611,"20200123T165043"
104,104,104,4,"s1_bs_rAD",104,0.378585965601299,1.08651602531834,1.49741403211995,1.85923322684045,3.278534238329,1.49741403211995,1.58454105595323,0.0611053361377483,0.121188022216326,0.38832165886875,0.62315460270205,0.393271351575785,0.755785671020185,1.59567475896885,0.156759358815231,0.166959016641248,0.950018681835292,0.000631860518219004,4.57026186482767,"20200123T165043"
104,104,104,5,"s1_bs_VH_rAD",104,0.261496947625919,0.727141858513158,1.1104479183353,1.81506756261937,7.09646048174221,1.1104479183353,1.4190378526765,0.113981070045908,0.226054569404961,1.35113517019626,1.16238340068854,0.819134879662393,2.62032524539021,5.53223885379318,8.72526588151005,9.2929814367728,0.724590412643436,1.12441874094721e-12,4.39860974746809,"20200201T051721"
104,104,104,5,"s1_bs_rAD",104,0.272575413045568,0.757932500805202,0.965230383577436,1.40177367923703,3.31417297211881,0.965230383577436,1.09478867293919,0.0510943115485128,0.10133351609605,0.271505381952115,0.521061783238912,0.475947364197708,1.2642032244145,2.66908629358148,2.28891603695353,2.43784596717177,0.912427233072306,3.89505991856736e-06,4.54143773626759,"20200201T051721"
103,103,103,6,"s1_bs_VH_rAD",103,0.353120898707096,0.754073283238576,1.07693541252324,1.76799007672918,6.11535527275342,1.07693541252324,1.44143984511397,0.102443203338513,0.203195608093933,1.08094482075636,1.03968496226326,0.721282241355729,2.16602296368634,4.5516517520995,5.70512711524098,6.04834313976484,0.780418868540161,4.20451197070221e-11,4.43058425072914,"20200209T165849"
103,103,103,6,"s1_bs_rAD",103,0.487242380164283,0.985223364746309,1.291847704611,1.65266430663657,2.42759175936065,1.291847704611,1.34446764168907,0.0475130986694523,0.0942420059304889,0.232521938152831,0.482205286317799,0.358658900642637,0.463005314925581,0.972953190360348,-0.714345398248744,-0.757319863632499,0.959360212821319,0.00302826292286557,4.57169501248726,"20200209T165849"
103,103,103,7,"s1_bs_VH_rAD",103,0.388279259174031,0.829643360074011,1.17869479702978,1.95465805723816,4.46572422024691,1.17869479702978,1.4659913781222,0.0852041171345016,0.16900196234632,0.747753382396996,0.864727345697472,0.589858411585684,1.1379258386589,2.3912221726755,0.949314292192027,1.00642430408281,0.896842750391354,7.37929026655622e-07,4.47715701391491,"20200216T165042"
103,103,103,7,"s1_bs_rAD",103,0.603018974881417,1.13747143330492,1.47509061083145,1.96791433583026,5.24546783570914,1.47509061083145,1.67610789392728,0.0798169373368573,0.158316516760667,0.656186579041088,0.810053442089526,0.483294330290096,1.83848004597761,3.86335743561662,4.59212544971177,4.86838415685861,0.846663943250975,6.16092778715425e-09,4.5353553990152,"20200216T165042"
103,103,103,8,"s1_bs_VH_rAD",103,0.25140592677808,1.01896528524593,1.45148696550773,2.26928414161216,8.01005963905899,1.45148696550773,1.79731522782884,0.122319689305482,0.242620523766308,1.54109695835433,1.24140926303711,0.690702022558799,2.05175093208869,4.31152202976625,6.05700377822235,6.42138843000931,0.823699070410392,9.54833713056157e-10,4.43838513618986,"20200221T165849"
103,103,103,8,"s1_bs_rAD",103,0.46226002072724,0.93887971644645,1.24605474317533,1.9073742085832,6.67244746643947,1.24605474317533,1.52843227297312,0.0895567897545735,0.177635467850309,0.826103114887922,0.908902148136928,0.594663017922883,2.28903242332286,4.81014218911983,8.55946014703416,9.07439063401443,0.801022030074704,1.75750923815102e-10,4.49191481712411,"20200221T165849"
103,103,103,9,"s1_bs_VH_rAD",103,0.168433597833082,0.584798658474305,1.03912239978635,1.55905356100774,4.42414325125873,1.03912239978635,1.20980332078738,0.0833930733690151,0.165409765624428,0.716303682650783,0.846347258901914,0.699574256707349,1.42886584944137,3.00259962897916,1.93991198729954,2.05661558859677,0.864344017356506,2.93034605337141e-08,4.42217022979097,"20200228T165042"
103,103,103,9,"s1_bs_rAD",103,0.502203632705631,0.916209285979602,1.13580724362397,1.46990894720731,3.09288239071643,1.13580724362397,1.25302270891443,0.0522726880277114,0.103682628855302,0.281440693105171,0.530509842609137,0.423384060667783,1.17576808938632,2.47074337338045,1.42305111901716,1.50866077115945,0.910280645539457,3.32862411604155e-06,4.5528978296021,"20200228T165042"
