"cwithin","chalf","call","week","band","count","MIN","P25","P50","P75","MAX","MEDIAN","MEAN","SE.MEAN","CI.MEAN.0.95","VAR","STD.DEV","COEF.VAR","SKEWNESS","SKEW.2SE","KURTOSIS","KURT.2SE","NORMTEST.W","NORMTEST.P","ENTROPY","date"
15,15,15,3,"s1_coh6_VH",15,0.52884610292845,0.658037886377982,0.682453884905189,0.710101359764309,0.729306397034176,0.682453884905189,0.674858925366653,0.0140159479985313,0.030061218685798,0.00294670197446298,0.0542835331796207,0.080436860415128,-1.27772073935291,-1.10125678181257,0.868292663946435,0.387320424883536,0.833034034507812,0.0100788714226246,2.704904638439,"20200116T165849"
15,15,15,3,"s1_coh6_VV",15,0.242697134715077,0.277091989212848,0.308364772968547,0.400071989396567,0.433489463819512,0.308364772968547,0.331971032224348,0.0177125039865366,0.0379895427600147,0.00470599196209612,0.0686002329594887,0.206645237989104,0.335776508099756,0.289402954283632,-1.58992400709111,-0.709219445849254,0.887099164368423,0.060626267679828,2.68841328022112,"20200116T165849"
15,15,15,3,"s1_coh6",15,0.46122074176259,0.484584341502366,0.500999833041408,0.519322411471213,0.567656967383834,0.500999833041408,0.5034149787955,0.00709921310167352,0.015226297755161,0.000755982399944595,0.0274951341139591,0.0546172348302895,0.570039518781648,0.491312277107897,-0.246334297361115,-0.109882656711217,0.963613561822397,0.754876396719551,2.70667163861018,"20200116T165849"
14,14,14,4,"s1_coh6_VH",14,0.559322566394775,0.614537280768933,0.660539514606346,0.719128025484876,0.771068979737786,0.660539514606346,0.662669696188463,0.0175576596951678,0.0379310176862806,0.00431579979559848,0.0656947470928878,0.0991364890695171,-0.0320857557870556,-0.0268554028845229,-1.2897427166624,-0.558789612303453,0.964152362450543,0.790408327199141,2.63447513845206,"20200123T165042"
14,14,14,4,"s1_coh6_VV",14,0.210836945143272,0.265785190667119,0.283315063721473,0.312347009144441,0.339590117076329,0.283315063721473,0.284576262047763,0.00953223170491682,0.0205931346014432,0.0012720881778671,0.0356663451711428,0.125331413500528,-0.406214013920036,-0.339996385734595,-0.797842431308239,-0.345670541194205,0.967872433191928,0.846973217039628,2.63158111115137,"20200123T165042"
14,14,14,4,"s1_coh6",14,0.427054243132703,0.43975266300479,0.463234930703385,0.516811754269166,0.538727038500256,0.463234930703385,0.473622979118113,0.0104604324578184,0.0225983904149169,0.00153188906086412,0.039139354374646,0.0826382082379609,0.466854898711644,0.390752098118643,-1.47715960021738,-0.639989223937485,0.882494542675664,0.0630780753836324,2.63592493398176,"20200123T165042"
15,15,15,5,"s1_coh6_VH",15,0.393215770251122,0.545549573008915,0.587763995014151,0.646809322103192,0.710175197626967,0.587763995014151,0.582133869475625,0.0223634957157355,0.0479649279064164,0.00750188910941583,0.0866134464700247,0.148786131526833,-0.508879242498365,-0.438598748274823,-0.60228178689502,-0.268660610973658,0.959038213059398,0.67568348553541,2.69732739573768,"20200201T051720"
15,15,15,5,"s1_coh6_VV",15,0.21322495883088,0.286859680680855,0.330361171578362,0.365674353366117,0.438397336663105,0.330361171578362,0.324506971695654,0.0162063297634022,0.034759120336551,0.00393967686600202,0.0627668452768021,0.193422178108609,-0.126208535748635,-0.108778077740374,-0.971756082570685,-0.433472485041814,0.984011236848217,0.989727786600344,2.69018862708862,"20200201T051720"
15,15,15,5,"s1_coh6",15,0.372258010929255,0.409299281598777,0.451007706837073,0.494474932959262,0.574286267145036,0.451007706837073,0.45332042058564,0.0150331234780122,0.0322428431134651,0.0033899220225774,0.0582230368718208,0.128436827965092,0.565552410395312,0.487444876048349,-0.922249885593872,-0.411389192111206,0.932627372091817,0.298585361105278,2.70050847494006,"20200201T051720"
14,14,14,6,"s1_coh6_VH",14,0.598187380988515,0.641774819309093,0.652357809663223,0.698802410914769,0.728639544713751,0.652357809663223,0.661222822607452,0.0113271440024042,0.0244708068700346,0.00179625867751683,0.042382292027648,0.0640968378261939,0.185714248293085,0.1554406569821,-1.23263862851948,-0.534048886217481,0.940425079191582,0.423798567615053,2.6371555452111,"20200204T165041"
14,14,14,6,"s1_coh6_VV",14,0.329270573205806,0.340900308163691,0.367991004026543,0.411775855275448,0.445012719181455,0.367991004026543,0.376757582443316,0.0107666337396748,0.0232598980668083,0.00162288562918026,0.0402850546627439,0.106925663981308,0.439156562318164,0.367568914028647,-1.39171160923429,-0.602968313381688,0.907851077127812,0.146656063944843,2.63382196227774,"20200204T165041"
14,14,14,6,"s1_coh6",14,0.471974309434108,0.490289627910954,0.510902817150273,0.539841687383138,0.586826131947603,0.510902817150273,0.518990202525384,0.00968682790764634,0.0209271193922282,0.00131368488877298,0.0362447911950529,0.0698371395426876,0.454057155841915,0.380040536793422,-1.20770389633036,-0.523245747612515,0.935027074744046,0.358323422851054,2.63681526470745,"20200204T165041"
14,14,14,7,"s1_coh6_VH",14,0.478062454595879,0.537151479943325,0.595345258047376,0.66884657369253,0.719285591753316,0.595345258047376,0.595967957097622,0.0196209189507359,0.0423884183121666,0.00538972644659885,0.0734147563273137,0.123185744221628,0.152524648479976,0.127661349538866,-1.31143244404738,-0.568186830988886,0.964075603469423,0.789194032221623,2.63202723006221,"20200216T165041"
14,14,14,7,"s1_coh6_VV",14,0.261133537486902,0.30497522016844,0.368983297789831,0.438206446453205,0.504293745616865,0.368983297789831,0.373176228526198,0.0205735181754712,0.0444463838194556,0.00592577510163024,0.0769790562531799,0.206280706992503,0.172788621154449,0.144622058017283,-1.44963793349578,-0.628065278736147,0.952927314246867,0.607008327084482,2.61932572494743,"20200216T165041"
14,14,14,7,"s1_coh6",14,0.396758809017984,0.421868971884743,0.460910308901436,0.545606730510833,0.61178966868509,0.460910308901436,0.48457209281191,0.0187569639374664,0.0405219569809053,0.00492553174611981,0.0701821326700736,0.144833212046562,0.431180848690105,0.360893334865275,-1.36897041486569,-0.593115539630476,0.917385503714475,0.201617273113728,2.62948069410928,"20200216T165041"
16,16,16,8,"s1_coh6_VH",16,0.629729061364722,0.69625928248407,0.722910307795684,0.745919713532613,0.775070479373606,0.722910307795684,0.719281385310887,0.0092780955371245,0.0197757925162642,0.00137732890873615,0.037112382148498,0.0515964724048257,-0.691020281027746,-0.612272609178852,-0.161485263038736,-0.0740232536231441,0.954980215088295,0.572421280483154,2.7713232254044,"20200221T165848"
16,16,16,8,"s1_coh6_VV",16,0.347517633873803,0.375047790268269,0.399232506414089,0.427947204728325,0.528195982495776,0.399232506414089,0.408214813184382,0.0126140376855558,0.0268861848925517,0.00254582314772193,0.050456150742223,0.123601959342502,0.900163981594934,0.797582596100134,-0.165354618954204,-0.0757969282538758,0.902041597860414,0.086658039129254,2.76566172935728,"20200221T165848"
16,16,16,8,"s1_coh6",16,0.516859755111701,0.544960745379609,0.560804182981028,0.579220807753116,0.619565166379753,0.560804182981028,0.563748099247635,0.00716086616631336,0.015263024936003,0.000820448068029622,0.0286434646652534,0.0508089778102673,0.419200561404785,0.371429071689202,-0.589818361265951,-0.27036692591016,0.954566117156064,0.565274532826076,2.77138647602034,"20200221T165848"
15,15,15,9,"s1_coh6_VH",15,0.308056389195122,0.453496223927246,0.507790498443897,0.546499830293619,0.626420139423999,0.507790498443897,0.498372054674628,0.0219696363532174,0.0471201835887758,0.00723997382238918,0.0850880357182441,0.170731956015863,-0.518467746934082,-0.44686299977521,-0.455127949244806,-0.20301950943207,0.968710651688963,0.838520919195258,2.69380219189099,"20200228T165041"
15,15,15,9,"s1_coh6_VV",15,0.197333558147187,0.263138631154692,0.326833920330969,0.361642059261458,0.401244109517793,0.326833920330969,0.309283122666969,0.0169797107452428,0.0364178575710916,0.0043246586548817,0.0657621369397444,0.21262762860344,-0.171780121177648,-0.148055844756245,-1.53020680764348,-0.682581317919222,0.931607081931773,0.288353816315346,2.68640063337698,"20200228T165041"
15,15,15,9,"s1_coh6",15,0.354650249356457,0.384314524649812,0.398960404184853,0.420050566201669,0.473963356634729,0.398960404184853,0.403827588670798,0.00827825018204007,0.0177550807896927,0.0010279413911467,0.0320615250907797,0.079394092900662,0.494163036321578,0.425914973678704,-0.568262650587872,-0.253485651106131,0.974039387501734,0.912711176247161,2.70514216687039,"20200228T165041"
